year,team1,team1_score,team2,team2_score
2021,"Kansas St.",67,Texas,82
2021,BYU,72,"San Francisco",63
2021,Louisville,72,"Miami (FL)",78
2021,"UC San Diego",53,"UC Santa Barbara",84
2021,"South Carolina",80,LSU,85
2021,"North Dakota St.",78,"North Dakota",82
2021,Grambling,78,"Texas Southern",72
2021,"Tennessee St.",71,"Tennessee Tech",74
2021,"Tarleton St.",67,"California Baptist",73
2021,"Washington St.",77,"Southern California",85
2021,Gonzaga,73,"Saint Mary's (CA)",59
2021,CSUN,86,"Cal St. Fullerton",85
2021,California,72,Utah,63
2021,"UMass Lowell",77,Binghamton,67
2021,Iowa,96,Northwestern,73
2021,American,59,Navy,71
2021,Northeastern,68,"Col. of Charleston",66
2021,"William & Mary",69,Drexel,64
2021,Maine,60,Vermont,88
2021,"Holy Cross",87,Colgate,96
2021,Hofstra,68,Delaware,67
2021,Hartford,49,UMBC,57
2021,"Army West Point",76,"Boston U.",65
2021,"Penn St.",72,Purdue,80
2021,UCF,58,Houston,75
2021,"Coppin St.",89,"Morgan St.",79
2021,"Western Ky.",69,Marshall,67
2021,"New Hampshire",67,"Stony Brook",64
2021,Massachusetts,65,Fordham,46
2021,Memphis,57,Tulsa,58
2021,"Sacramento St.",56,"Idaho St.",57
2021,"Indiana St.",74,"Illinois St.",68
2021,Evansville,55,Bradley,86
2021,Bucknell,77,Lehigh,61
2021,"Fresno St.",65,Nevada,79
2021,Dayton,67,"George Washington",54
2021,UNI,46,"Loyola Chicago",88
2021,"Santa Clara",69,"San Diego",63
2021,"Norfolk St.",83,"Delaware St.",79
2021,NJIT,71,"Albany (NY)",83
2021,"Virginia Tech",64,"Wake Forest",60
2021,"Missouri S&T",49,"Missouri St.",94
2021,Lafayette,72,"Loyola Maryland",70
2021,"Tarleton St.",79,"Weber St.",94
2021,CSUN,77,"Cal St. Fullerton",85
2021,UNCW,69,Towson,72
2021,"St. John's (NY)",74,UConn,70
2021,"Western Caro.",78,Samford,82
2021,"Sacramento St.",70,"Idaho St.",65
2021,"Saint Joseph's",83,"La Salle",90
2021,"Ark.-Pine Bluff",48,Alcorn,82
2021,"Mississippi Val.",61,"Southern U.",102
2021,VMI,81,ETSU,92
2021,"Florida St.",78,Louisville,65
2021,"The Citadel",73,"UNC Greensboro",87
2021,Grambling,50,"Prairie View",59
2021,Wyoming,77,"Air Force",58
2021,Kansas,69,Baylor,77
2021,"New Mexico",46,UNLV,53
2021,UNCW,74,Towson,78
2021,Buffalo,81,"Kent St.",84
2021,"High Point",54,Longwood,75
2021,"Kansas St.",50,Oklahoma,76
2021,Purdue,67,"Ohio St.",65
2021,Maryland,63,Michigan,87
2021,"Southern California",56,"Oregon St.",58
2021,"Southeast Mo. St.",63,"Tennessee St.",59
2021,Butler,67,DePaul,53
2021,Radford,97,Campbell,91
2021,"South Carolina",70,Missouri,81
2021,Tennessee,49,Florida,75
2021,"UNC Asheville",79,Gardner-Webb,75
2021,Winthrop,72,Presbyterian,58
2021,"Central Mich.",72,Toledo,89
2021,Akron,69,"Bowling Green",57
2021,"Miami (FL)",57,Syracuse,83
2021,"Ball St.",71,"Miami (OH)",81
2021,"Penn St.",65,Illinois,79
2021,"San Diego",69,"LMU (CA)",72
2021,"Ole Miss",64,"Mississippi St.",46
2021,"Seton Hall",74,Villanova,76
2021,"Colorado St.",64,"Utah St.",83
2021,Duke,73,Pittsburgh,79
2021,Alabama,105,LSU,75
2021,"USC Upstate",0,"Charleston So.",0
2021,Fordham,58,Davidson,73
2021,ETSU,59,"Western Caro.",48
2021,Winthrop,78,Presbyterian,66
2021,Mercer,83,"The Citadel",63
2021,"Rhode Island",69,Duquesne,71
2021,"High Point",54,Longwood,67
2021,VCU,54,"St. Bonaventure",70
2021,Furman,73,VMI,74
2021,"Loyola Chicago",75,Valparaiso,39
2021,Radford,67,Campbell,61
2021,"UNC Asheville",57,Gardner-Webb,84
2021,"Saint Joseph's",85,"George Mason",87
2021,Kentucky,62,Georgia,63
2021,Clemson,65,"Georgia Tech",83
2021,"Wake Forest",73,"North Carolina",80
2021,Providence,74,Creighton,70
2021,"Northwestern St.",74,SFA,86
2021,"Southeastern La.",92,McNeese,88
2021,Tulsa,59,Houston,86
2021,Northwestern,52,Wisconsin,68
2021,"Nicholls St.",92,"Houston Baptist",83
2021,Chattanooga,70,Samford,64
2021,"A&M-Corpus Christi",68,"New Orleans",87
2021,Auburn,73,Arkansas,75
2021,"Fresno St.",51,"Boise St.",73
2021,Colorado,80,Washington,84
2021,Bradley,56,"Illinois St.",71
2021,"San Diego Christian",37,"California Baptist",89
2021,"Abilene Christian",57,"Sam Houston",64
2021,"Eastern Mich.",77,Buffalo,92
2021,"San Jose St.",51,"New Mexico",67
2021,"Bowling Green",77,"Miami (OH)",96
2021,"Central Mich.",67,Akron,81
2021,"St. Mary's (MD)",41,"Morgan St.",99
2021,"Fairleigh Dickinson",51,Merrimack,62
2021,"Saint Francis (PA)",76,"Sacred Heart",58
2021,"Southeast Mo. St.",65,"Morehead St.",76
2021,"Mount St. Mary's",67,"Central Conn. St.",57
2021,"Wichita St.",52,Memphis,72
2021,Rutgers,67,"Penn St.",75
2021,"Saint Mary's (CA)",65,"LMU (CA)",61
2021,"Benedictine Mesa",45,UNLV,99
2021,"UT Martin",73,"Eastern Ky.",113
2021,"Montana St.",62,"Northern Ariz.",51
2021,"Eastern Ill.",66,Belmont,79
2021,Montana,78,"Sacramento St.",66
2021,"Jacksonville St.",85,"Murray St.",82
2021,"Tennessee Tech",69,"Austin Peay",72
2021,"Eastern Wash.",76,"Northern Colo.",78
2021,Indiana,81,Iowa,69
2021,UCLA,61,California,57
2021,Arizona,84,"Arizona St.",82
2021,"Southern Utah",67,"Weber St.",91
2021,Portland,67,BYU,95
2021,Pacific,68,Pepperdine,85
2021,SIUE,67,"Tennessee St.",65
2021,"San Francisco",73,"Santa Clara",50
2021,Utah,71,"Washington St.",56
2021,"Idaho St.",64,"Portland St.",57
2021,"Colorado St.",84,"Utah St.",76
2021,"Wright St.",95,IUPUI,65
2021,"Mount St. Mary's",64,"Central Conn. St.",65
2021,"Fairleigh Dickinson",71,Merrimack,76
2021,"Saint Francis (PA)",70,"Sacred Heart",82
2021,Niagara,59,Quinnipiac,56
2021,UIC,67,"Youngstown St.",66
2021,"Purdue Fort Wayne",59,"Green Bay",77
2021,Troy,81,"Coastal Carolina",90
2021,"Georgia St.",71,"App State",80
2021,"Texas St.",57,ULM,47
2021,"Southern Miss.",64,UTSA,70
2021,Marshall,79,FIU,66
2021,Charlotte,53,"Fla. Atlantic",66
2021,Marist,64,Rider,76
2021,"Ga. Southern",84,"South Alabama",75
2021,"Kennesaw St.",54,"North Florida",69
2021,"Arkansas St.",68,Louisiana,81
2021,"UC Davis",69,"UC San Diego",89
2021,"Little Rock",66,"UT Arlington",59
2021,"CSU Bakersfield",47,"UC Riverside",45
2021,"Cal Poly",49,"UC Irvine",68
2021,Jacksonville,81,"North Ala.",82
2021,Michigan,70,Purdue,53
2021,"Detroit Mercy",81,Oakland,86
2021,Stetson,62,Bellarmine,67
2021,"Saint Peter's",68,Siena,62
2021,"Northern Ky.",81,"Robert Morris",76
2021,"UC Santa Barbara",105,CSUN,58
2021,Rice,68,UAB,78
2021,Nevada,64,Wyoming,71
2021,Hawaii,67,"Cal St. Fullerton",83
2021,FGCU,79,Lipscomb,69
2021,"South Dakota",65,"Western Ill.",60
2021,"North Dakota",73,"South Dakota St.",92
2021,Denver,58,"North Dakota St.",70
2021,Milwaukee,53,"Cleveland St.",64
2021,"San Diego St.",98,"Air Force",61
2021,"Grand Canyon",77,"Dixie St.",74
2021,"Louisiana Tech",74,UTEP,82
2021,"James Madison",63,Northeastern,72
2021,"Wright St.",100,IUPUI,72
2021,UConn,66,Creighton,74
2021,Houston,68,Temple,51
2021,"Kent St.",74,Toledo,76
2021,"UNC Greensboro",74,Chattanooga,66
2021,"Loyola Maryland",70,American,71
2021,Auburn,109,"South Carolina",86
2021,"Virginia Tech",60,Syracuse,78
2021,Kansas,68,Oklahoma,75
2021,"George Mason",71,"Saint Joseph's",62
2021,Drexel,79,"William & Mary",64
2021,Arkansas,92,Vanderbilt,71
2021,Delaware,70,UNCW,77
2021,"Norfolk St.",71,"Coppin St.",81
2021,"Ball St.",77,Ohio,85
2021,"San Jose St.",83,"New Mexico",71
2021,"NC State",76,"North Carolina",86
2021,VMI,80,Mercer,83
2021,Marshall,89,FIU,72
2021,"Eastern Wash.",82,"Northern Colo.",76
2021,"Weber St.",72,"Southern Utah",77
2021,"Montana St.",58,"Northern Ariz.",53
2021,Lehigh,75,"Holy Cross",72
2021,SMU,78,UCF,65
2021,"Stony Brook",65,NJIT,74
2021,Maryland,63,Minnesota,49
2021,"Albany (NY)",64,"New Hampshire",71
2021,Florida,92,Georgia,84
2021,Towson,58,Hofstra,71
2021,Baylor,81,"Oklahoma St.",66
2021,Montana,83,"Sacramento St.",89
2021,Providence,56,Villanova,71
2021,"Army West Point",62,Navy,69
2021,"La Salle",84,Richmond,78
2021,"A&M-Corpus Christi",53,UIW,72
2021,Troy,65,"Coastal Carolina",70
2021,Clemson,61,"Florida St.",80
2021,"Southern U.",58,"Alabama A&M",68
2021,"Idaho St.",43,"Portland St.",69
2021,"Texas A&M",50,"Ole Miss",61
2021,Furman,62,ETSU,71
2021,"Ohio St.",74,Wisconsin,62
2021,Duke,65,Louisville,70
2021,"Georgia St.",61,"App State",74
2021,"UT Martin",44,"Morehead St.",76
2021,"Utah Valley",78,"St. John's (NY)",96
2021,"West Virginia",69,"Kansas St.",47
2021,"Southern Miss.",72,UTSA,78
2021,Charlotte,74,"Fla. Atlantic",71
2021,Niagara,69,Quinnipiac,78
2021,"Western Caro.",78,Wofford,91
2021,"Prairie View",77,"Mississippi Val.",31
2021,"Central Ark.",58,"Abilene Christian",93
2021,"Boston U.",81,Lafayette,76
2021,Dayton,43,VCU,66
2021,UCLA,72,Stanford,73
2021,"Ga. Southern",48,"South Alabama",62
2021,UIC,77,"Youngstown St.",85
2021,"UC Davis",78,"UC San Diego",71
2021,"Texas St.",69,ULM,63
2021,"Eastern Ill.",54,"Tennessee St.",65
2021,Stetson,65,Bellarmine,76
2021,"Purdue Fort Wayne",72,"Green Bay",87
2021,"Arkansas St.",74,Louisiana,77
2021,Milwaukee,81,"Cleveland St.",80
2021,"Little Rock",61,"UT Arlington",66
2021,"Northwestern St.",73,"Southeastern La.",68
2021,"Jackson St.",75,Grambling,61
2021,"Western Ky.",82,"Middle Tenn.",67
2021,Rice,74,UAB,86
2021,"Kennesaw St.",65,"North Florida",68
2021,"San Diego",78,Portland,70
2021,Akron,79,"Western Mich.",68
2021,SIUE,62,Belmont,114
2021,"Northern Ky.",79,"Robert Morris",74
2021,"Detroit Mercy",82,Oakland,72
2021,"Jacksonville St.",76,"Austin Peay",70
2021,Alcorn,57,"Alabama St.",52
2021,"Miami (OH)",85,"Eastern Mich.",63
2021,"Lamar University",72,SFA,102
2021,Pittsburgh,75,"Wake Forest",76
2021,DePaul,68,Marquette,61
2021,"Texas Southern",66,"Ark.-Pine Bluff",57
2021,LSU,69,Kentucky,82
2021,Valparaiso,69,"Illinois St.",60
2021,"Mississippi St.",73,Alabama,81
2021,"New Orleans",62,"Nicholls St.",86
2021,McNeese,74,"Houston Baptist",71
2021,Marist,76,Rider,67
2021,"CSU Bakersfield",63,"UC Riverside",70
2021,"Santa Clara",72,"LMU (CA)",69
2021,Northwestern,78,"Penn St.",81
2021,"UC Santa Barbara",80,CSUN,66
2021,"Saint Peter's",40,Siena,47
2021,"St. Bonaventure",65,Duquesne,61
2021,"Cal Poly",44,"UC Irvine",67
2021,Jacksonville,54,"North Ala.",76
2021,"Saint Mary's (CA)",67,"San Francisco",63
2021,"Georgia Tech",62,Virginia,64
2021,"South Dakota",84,"Western Ill.",74
2021,"Southern California",76,California,68
2021,FGCU,56,Lipscomb,71
2021,Hawaii,76,"Cal St. Fullerton",53
2021,Colorado,70,"Washington St.",59
2021,"Kansas City",58,"Oral Roberts",60
2021,"Louisiana Tech",73,UTEP,55
2021,"North Dakota",74,"South Dakota St.",85
2021,"Tennessee Tech",63,"Murray St.",72
2021,Denver,58,"North Dakota St.",84
2021,Missouri,73,Tennessee,64
2021,"Grand Canyon",81,"Dixie St.",46
2021,"Long Beach St.",75,"California Baptist",96
2021,Pacific,49,Gonzaga,95
2021,Pepperdine,54,BYU,65
2021,"Oregon St.",75,Oregon,64
2021,"James Madison",79,Northeastern,72
2021,Rutgers,74,Indiana,70
2021,Davidson,69,Massachusetts,60
2021,Delaware,67,UNCW,62
2021,"Norfolk St.",77,"Coppin St.",81
2021,Carver,60,"Nicholls St.",105
2021,"Charleston So.",62,Gardner-Webb,74
2021,"Stony Brook",56,NJIT,44
2021,"Western Ky.",68,"Middle Tenn.",52
2021,"Albany (NY)",83,"New Hampshire",64
2021,Presbyterian,57,"High Point",81
2021,Towson,69,Hofstra,74
2021,Radford,68,"UNC Asheville",76
2021,Lehigh,82,"Holy Cross",74
2021,"Delaware St.",83,"Morgan St.",99
2021,Fordham,42,"Rhode Island",52
2021,"Army West Point",87,Navy,78
2021,"Loyola Chicago",69,Bradley,56
2021,Utah,79,Washington,83
2021,Memphis,80,"East Carolina",53
2021,Nevada,88,Wyoming,93
2021,"Boston U.",64,Lafayette,61
2021,American,81,"Loyola Maryland",79
2021,"Notre Dame",73,"Miami (FL)",59
2021,Valparaiso,70,"Illinois St.",66
2021,"Kansas City",81,"Oral Roberts",76
2021,"San Diego St.",91,"Air Force",59
2021,Radford,73,"UNC Asheville",63
2021,"Charleston So.",71,Gardner-Webb,80
2021,"LMU (CA)",75,Portland,50
2021,Presbyterian,71,"High Point",56
2021,"Western N.M.",41,"New Mexico St.",70
2021,"Prairie View",73,"Ark.-Pine Bluff",56
2021,Coe,60,UNI,70
2021,"Southern Ill.",66,"Indiana St.",69
2021,"Loyola Chicago",65,Bradley,58
2021,Syracuse,58,Virginia,81
2021,"Southern U.",64,"Alabama St.",66
2021,"Texas Tech",87,"West Virginia",88
2021,"Utah St.",56,UNLV,59
2021,"Oklahoma St.",81,"Iowa St.",60
2021,"Arizona St.",67,Arizona,80
2021,Tulsa,67,Temple,76
2021,"Southern Ill.",59,"Indiana St.",71
2021,Richmond,79,"Saint Joseph's",56
2021,"Western Mich.",58,Ohio,81
2021,Kentucky,59,Alabama,70
2021,SMU,72,Memphis,76
2021,"Mississippi St.",53,Tennessee,56
2021,Oklahoma,80,Texas,79
2021,"North Carolina",75,Pittsburgh,65
2021,Toledo,90,"Miami (OH)",81
2021,"Fairleigh Dickinson",94,"Saint Francis (PA)",92
2021,"Eastern Mich.",65,Akron,86
2021,Drake,68,"Missouri St.",61
2021,SIUE,87,"Eastern Ill.",74
2021,Butler,51,UConn,63
2021,Dayton,76,"Saint Louis",71
2021,LSU,78,"Texas A&M",66
2021,"Georgia Tech",68,Duke,75
2021,Missouri,82,Auburn,88
2021,"Southeast Mo. St.",66,"UT Martin",69
2021,"Saint Martin's",60,"Portland St.",69
2021,BYU,73,Pepperdine,76
2021,"Fairleigh Dickinson",82,"Saint Francis (PA)",90
2021,Towson,63,"James Madison",78
2021,Merrimack,68,LIU,63
2021,Wofford,69,"The Citadel",77
2021,"Rhode Island",73,"La Salle",60
2021,"Bowling Green",91,"Kent St.",96
2021,Duquesne,86,Fordham,62
2021,"Miami (FL)",59,"Florida St.",81
2021,Vanderbilt,71,Florida,78
2021,Creighton,85,"Seton Hall",81
2021,Mercer,68,"UNC Greensboro",81
2021,"Virginia Tech",62,"Notre Dame",51
2021,"Penn St.",79,"Ohio St.",83
2021,Georgia,59,"South Carolina",83
2021,"Western Caro.",61,VMI,87
2021,Marquette,63,Providence,72
2021,"New Orleans",73,"Northwestern St.",81
2021,"East Carolina",64,UCF,71
2021,"Wake Forest",67,"NC State",72
2021,"Sam Houston",75,"A&M-Corpus Christi",70
2021,McNeese,69,"Nicholls St.",76
2021,"Houston Baptist",73,UIW,57
2021,SFA,62,"Abilene Christian",82
2021,"Ole Miss",59,Arkansas,74
2021,Louisville,50,Clemson,54
2021,"Boise St.",56,"Colorado St.",78
2021,Wisconsin,61,Maryland,55
2021,"Kansas St.",59,Baylor,107
2021,"St. John's (NY)",81,DePaul,68
2021,"Washington St.",58,Colorado,70
2021,Drake,78,"Missouri St.",73
2021,"Central Ark.",57,"Southeastern La.",69
2021,"Utah St.",83,UNLV,74
2021,Merrimack,68,LIU,78
2021,"Oregon St.",62,"Southern California",75
2021,"Michigan St.",37,Rutgers,67
2021,"Louisiana Tech",76,"Southern Miss.",63
2021,UTEP,79,UTSA,86
2021,Bradley,85,Valparaiso,91
2021,"UNC Asheville",80,Winthrop,84
2021,TCU,51,Kansas,59
2021,Memphis,65,SMU,67
2021,"Morehead St.",85,"Jacksonville St.",66
2021,"Tennessee St.",53,"Murray St.",73
2021,"Weber St.",81,Idaho,56
2021,Houston,83,Tulane,60
2021,UAB,70,"Middle Tenn.",59
2021,"Eastern Ill.",41,"UT Martin",51
2021,Belmont,81,"Austin Peay",76
2021,Gonzaga,90,"San Diego",62
2021,Wyoming,57,"San Diego St.",87
2021,SIUE,62,"Southeast Mo. St.",64
2021,"Air Force",58,"San Jose St.",59
2021,Stanford,73,Arizona,64
2021,"New Mexico",62,"Fresno St.",64
2021,California,68,"Arizona St.",72
2021,"UC Irvine",53,Hawaii,51
2021,"North Texas",79,Rice,74
2021,Monmouth,77,Niagara,67
2021,Carver,61,"N.C. Central",94
2021,"Detroit Mercy",78,"Youngstown St.",75
2021,Louisiana,62,"Texas St.",60
2021,UIC,68,"Northern Ky.",72
2021,"UNC Asheville",57,Winthrop,55
2021,FIU,55,Charlotte,63
2021,Longwood,49,Presbyterian,45
2021,Milwaukee,68,IUPUI,73
2021,Bellarmine,84,"Kennesaw St.",67
2021,Liberty,59,Jacksonville,54
2021,Stetson,63,FGCU,64
2021,"High Point",59,Gardner-Webb,55
2021,"App State",62,Troy,71
2021,CSUN,70,"Cal Poly",76
2021,"North Ala.",82,"North Florida",78
2021,Ohio,76,Buffalo,75
2021,"Green Bay",68,"Cleveland St.",74
2021,"UC Santa Barbara",72,"UC Davis",51
2021,Oakland,81,"Purdue Fort Wayne",66
2021,ULM,62,"Little Rock",66
2021,"Charleston So.",58,Campbell,59
2021,"North Dakota St.",71,"Kansas City",67
2021,"Tarleton St.",60,"Utah Valley",73
2021,Omaha,59,"South Dakota",91
2021,Manhattan,55,"Saint Peter's",59
2021,"Northern Colo.",64,"Northern Ariz.",68
2021,"Western Ill.",81,"North Dakota",83
2021,"Coastal Carolina",79,"Ga. Southern",62
2021,"UT Arlington",75,"Arkansas St.",83
2021,"Robert Morris",70,"Wright St.",79
2021,"Dixie St.",74,"California Baptist",89
2021,"New Mexico St.",62,"Grand Canyon",70
2021,Iowa,75,Illinois,80
2021,"Cal St. Fullerton",90,"CSU Bakersfield",84
2021,"Boise St.",85,"Colorado St.",77
2021,"UC Irvine",61,Hawaii,62
2021,Tulsa,77,"East Carolina",68
2021,Alabama,61,Oklahoma,66
2021,Clemson,53,Duke,79
2021,"Loyola Maryland",52,Navy,70
2021,"Texas A&M",68,"Kansas St.",61
2021,Siena,54,Marist,55
2021,Furman,75,"Western Caro.",69
2021,Providence,72,Georgetown,73
2021,Hofstra,82,UNCW,73
2021,"William & Mary",84,Towson,74
2021,"La Salle",62,VCU,73
2021,"New Hampshire",44,Binghamton,65
2021,Florida,85,"West Virginia",80
2021,"George Mason",67,"St. Bonaventure",84
2021,TCU,98,Missouri,102
2021,Bucknell,84,Lehigh,70
2021,"Texas Tech",76,LSU,71
2021,Hartford,59,"Stony Brook",57
2021,"Florida A&M",58,"N.C. A&T",70
2021,"Sacred Heart",61,"Mount St. Mary's",58
2021,"Miami (FL)",54,"Wake Forest",66
2021,Elon,43,Delaware,66
2021,"Ball St.",42,Akron,74
2021,"Morehead St.",74,"Tennessee Tech",55
2021,Colgate,74,"Holy Cross",63
2021,"Western Mich.",56,"Miami (OH)",65
2021,Utah,77,Colorado,74
2021,Milwaukee,83,IUPUI,76
2021,"Abilene Christian",75,UIW,67
2021,"Southern Miss.",62,"Louisiana Tech",65
2021,"Morgan St.",79,"Coppin St.",76
2021,Wisconsin,71,"Penn St.",81
2021,"Bluefield St.",56,Lipscomb,89
2021,"Weber St.",81,Idaho,62
2021,Villanova,80,"Seton Hall",72
2021,UNI,74,"Southern Ill.",62
2021,UCF,88,"Wichita St.",93
2021,"The Citadel",84,ETSU,112
2021,Longwood,54,Presbyterian,66
2021,Bellarmine,84,"Kennesaw St.",79
2021,"Central Mich.",76,"Kent St.",83
2021,"Coastal Carolina",58,"Ga. Southern",61
2021,"Florida St.",65,"Georgia Tech",76
2021,"Rhode Island",56,Dayton,67
2021,Auburn,72,Baylor,84
2021,Arkansas,77,"Oklahoma St.",81
2021,"Alabama A&M",57,"Prairie View",79
2021,Mercer,69,Wofford,72
2021,Monmouth,74,Niagara,83
2021,FIU,65,Charlotte,68
2021,LIU,102,"St. Francis Brooklyn",88
2021,"Southern U.",76,Alcorn,59
2021,"Delaware St.",66,"Norfolk St.",94
2021,"Robert Morris",56,"Wright St.",86
2021,"North Ala.",72,"North Florida",82
2021,"Detroit Mercy",77,"Youngstown St.",72
2021,"Tennessee St.",56,"Austin Peay",71
2021,Toledo,84,"Bowling Green",66
2021,ULM,49,"Little Rock",65
2021,"New Orleans",73,"Southeastern La.",79
2021,Louisiana,74,"Texas St.",73
2021,"UT Arlington",65,"Arkansas St.",64
2021,"App State",59,Troy,65
2021,"High Point",72,Gardner-Webb,69
2021,"Northwestern St.",81,"Central Ark.",77
2021,California,50,Arizona,71
2021,SIUE,76,"UT Martin",60
2021,UIC,67,"Northern Ky.",69
2021,"Charleston So.",67,Campbell,75
2021,Xavier,68,Butler,55
2021,McNeese,56,"Lamar University",64
2021,Virginia,51,"Virginia Tech",65
2021,Pacific,87,BYU,95
2021,"Air Force",62,"San Jose St.",75
2021,Kansas,61,Tennessee,80
2021,Liberty,64,Jacksonville,58
2021,"Ole Miss",61,Georgia,71
2021,"Iowa St.",56,"Mississippi St.",95
2021,"Eastern Ill.",44,"Southeast Mo. St.",75
2021,"Mississippi Val.",56,"Jackson St.",106
2021,"Ark.-Pine Bluff",71,Grambling,74
2021,Stetson,77,FGCU,66
2021,"New Mexico",55,"Fresno St.",65
2021,"Central Conn. St.",59,"Saint Francis (PA)",62
2021,Bryant,79,"Fairleigh Dickinson",81
2021,"Green Bay",65,"Cleveland St.",73
2021,"UC Santa Barbara",89,"UC Davis",86
2021,Oakland,82,"Purdue Fort Wayne",75
2021,VMI,59,"UNC Greensboro",76
2021,"Saint Joseph's",50,Duquesne,67
2021,CSUN,64,"Cal Poly",51
2021,"Oregon St.",52,UCLA,57
2021,Minnesota,62,Purdue,81
2021,"Tarleton St.",70,"Utah Valley",62
2021,Manhattan,54,"Saint Peter's",68
2021,Omaha,93,"South Dakota",97
2021,Stanford,75,"Arizona St.",79
2021,"North Dakota St.",47,"Kansas City",49
2021,"Notre Dame",84,Pittsburgh,58
2021,Gonzaga,97,Pepperdine,75
2021,Creighton,69,DePaul,62
2021,"South Carolina",81,Vanderbilt,93
2021,Belmont,72,"Murray St.",71
2021,"Western Ill.",99,"North Dakota",87
2021,"Alabama St.",73,"Texas Southern",80
2021,"New Mexico St.",53,"Grand Canyon",65
2021,"Dixie St.",79,"California Baptist",75
2021,UTSA,51,UTEP,69
2021,Wyoming,71,"San Diego St.",98
2021,"Cal St. Fullerton",73,"CSU Bakersfield",83
2021,Tulane,81,Temple,64
2021,Hofstra,89,UNCW,83
2021,"William & Mary",75,Towson,74
2021,"Michigan St.",62,"Ohio St.",79
2021,SMU,48,Houston,70
2021,Drexel,64,"James Madison",73
2021,"New Hampshire",71,Binghamton,65
2021,Elon,70,Delaware,75
2021,"Sacred Heart",64,"Mount St. Mary's",76
2021,UMBC,65,NJIT,69
2021,Hartford,49,"Stony Brook",63
2021,Lehigh,68,Bucknell,92
2021,"Sacramento St.",60,"Eastern Wash.",68
2021,"Illinois St.",76,Drake,78
2021,"Middle Tenn.",52,UAB,63
2021,Siena,63,Marist,50
2021,"Loyola Chicago",72,"Missouri St.",46
2021,"St. John's (NY)",75,Marquette,73
2021,Rice,53,"North Texas",79
2021,"Sam Houston",68,SFA,78
2021,"Florida A&M",65,"N.C. A&T",67
2021,Valparaiso,52,Evansville,70
2021,Bradley,57,"Indiana St.",60
2021,Bryant,84,"Fairleigh Dickinson",95
2021,"Central Conn. St.",85,"Saint Francis (PA)",77
2021,Colgate,78,"Holy Cross",60
2021,UNI,68,"Southern Ill.",71
2021,"NC State",73,Syracuse,76
2021,"UC San Diego",59,"UC Riverside",71
2021,Rutgers,64,Northwestern,56
2021,"Washington St.",77,Washington,62
2021,UNLV,60,Nevada,89
2021,"The Citadel",75,"Western Caro.",76
2021,"Georgia Tech",58,Louisville,74
2021,"Sacramento St.",79,"Eastern Wash.",94
2021,"Austin Peay",74,SIUE,59
2021,Bradley,55,"Indiana St.",67
2021,Carver,56,Stetson,110
2021,Valparaiso,51,Evansville,58
2021,"Fla. Memorial",74,FIU,90
2021,ETSU,62,Wofford,67
2021,"Illinois St.",60,Drake,95
2021,Duke,75,"Miami (FL)",77
2021,"Murray St.",77,"Southeast Mo. St.",60
2021,"Loyola Chicago",70,"Missouri St.",50
2021,UCF,69,Memphis,96
2021,"Alabama A&M",49,"Texas Southern",66
2021,"Alabama St.",63,"Prairie View",87
2021,"Ark.-Pine Bluff",55,"Jackson St.",63
2021,"Mississippi Val.",72,Grambling,85
2021,Oklahoma,52,"Texas Tech",57
2021,"South Carolina St.",77,"N.C. Central",91
2021,UMBC,75,NJIT,71
2021,Ohio,83,"Central Mich.",69
2021,"Wake Forest",58,"Notre Dame",79
2021,Butler,67,Marquette,70
2021,"Miami (OH)",68,"Kent St.",77
2021,Buffalo,78,"Ball St.",58
2021,"Eastern Ill.",70,SIUE,61
2021,Purdue,60,Maryland,61
2021,Baylor,83,Texas,69
2021,"South Carolina St.",63,"N.C. Central",64
2021,"Spring Hill",73,Troy,90
2021,"Michigan St.",78,Iowa,84
2021,Tennessee,50,"Ole Miss",52
2021,Akron,76,Toledo,91
2021,"North Carolina",50,Clemson,63
2021,Georgia,91,Auburn,86
2021,"West Virginia",76,"Iowa St.",72
2021,"Eastern Ky.",86,"Jacksonville St.",82
2021,"Kansas St.",51,Kansas,74
2021,"Morgan St.",95,"Coppin St.",82
2021,"Penn St.",56,Wisconsin,72
2021,Dayton,64,Duquesne,69
2021,"Mississippi St.",45,Arkansas,61
2021,Illinois,75,Indiana,71
2021,UNLV,62,Nevada,72
2021,"Southern California",72,Stanford,66
2021,Elon,57,"James Madison",78
2021,Fordham,54,Massachusetts,60
2021,Houston,73,"East Carolina",82
2021,"South Carolina",72,Florida,66
2021,VCU,63,"Rhode Island",62
2021,"Western Mich.",76,"Bowling Green",70
2021,"Saint Louis",75,"La Salle",82
2021,VMI,84,Wofford,80
2021,Chattanooga,74,"Western Caro.",67
2021,LSU,60,Alabama,78
2021,"Seton Hall",60,Providence,43
2021,"UNC Greensboro",85,"The Citadel",66
2021,Kentucky,70,Missouri,75
2021,"Virginia Tech",72,Pittsburgh,83
2021,ETSU,70,Mercer,64
2021,UIW,67,"Lamar University",58
2021,SFA,84,"A&M-Corpus Christi",75
2021,Tulane,67,"Wichita St.",75
2021,UCF,61,Memphis,75
2021,"Oklahoma St.",78,TCU,81
2021,Virginia,64,"NC State",57
2021,Georgetown,86,Creighton,79
2021,Villanova,59,"St. John's (NY)",70
2021,SMU,65,Tulsa,63
2021,"Tennessee St.",60,SIUE,68
2021,"Saint Francis (PA)",62,Merrimack,68
