,year,team1,team1_score,team2,team2_score
3725,2025,Loyola Chicago,79,La Salle,68
3726,2025,Southern California,69,Indiana,82
3727,2025,Milwaukee,73,Purdue Fort Wayne,78
3728,2025,Alabama,88,South Carolina,68
3729,2025,Florida St.,80,Miami (FL),65
3730,2025,Notre Dame,65,NC State,66
3731,2025,Murray St.,71,UNI,68
3732,2025,Ole Miss,73,Arkansas,66
3733,2025,George Washington,75,Rhode Island,67
3734,2025,Lafayette,62,Bucknell,65
3735,2025,Cleveland St.,80,Robert Morris,69
3736,2025,Lehigh,62,Colgate,67
3737,2025,Furman,67,The Citadel,63
3738,2025,Western Caro.,69,Wofford,77
3739,2025,ETSU,70,Mercer,68
3740,2025,High Point,93,Charleston So.,79
3741,2025,Fla. Atlantic,75,Charlotte,64
3742,2025,Temple,79,East Carolina,80
3743,2025,UNC Asheville,76,Longwood,85
3744,2025,Dayton,72,Massachusetts,76
3745,2025,Richmond,58,George Mason,64
3746,2025,Saint Joseph's,81,Duquesne,85
3747,2025,Colorado,74,UCF,75
3748,2025,Drake,64,Bradley,57
3749,2025,American,54,Boston U.,60
3750,2025,Winthrop,83,Gardner-Webb,89
3751,2025,Fordham,61,VCU,73
3752,2025,Presbyterian,67,USC Upstate,77
3753,2025,Southern Ill.,86,Belmont,90
3754,2025,Illinois St.,51,Evansville,69
3755,2025,Indiana St.,95,Valparaiso,98
3756,2025,St. Bonaventure,68,Saint Louis,73
3757,2025,Ga. Southern,78,Georgia St.,82
3758,2025,Butler,65,Providence,84
3759,2025,Kansas City,58,Omaha,77
3760,2025,San Diego,80,Gonzaga,93
3761,2025,South Dakota St.,72,St. Thomas (MN),73
3762,2025,Penn St.,52,Illinois,91
3763,2025,Virginia Tech,59,Stanford,70
3764,2025,Texas A&M,80,Oklahoma,78
3765,2025,Rice,59,North Texas,81
3766,2025,Arizona St.,55,Kansas,74
3767,2025,Air Force,38,San Diego St.,67
3768,2025,Virginia,61,California,75
3769,2025,Morehead St.,59,Little Rock,53
3770,2025,UNC Greensboro,78,Chattanooga,75
3771,2025,Oregon,73,Ohio St.,71
3772,2025,Binghamton,71,Maine,82
3773,2025,Purdue,68,Rutgers,50
3774,2025,Vermont,67,UMass Lowell,63
3775,2025,Detroit Mercy,61,IU Indy,95
3776,2025,Jacksonville,74,Bellarmine,59
3777,2025,North Ala.,70,FGCU,75
3778,2025,North Florida,74,Eastern Ky.,79
3779,2025,Col. of Charleston,67,Hofstra,61
3780,2025,Texas St.,74,Troy,73
3781,2025,Elon,65,William & Mary,78
3782,2025,Campbell,66,Hampton,55
3783,2025,Northeastern,73,Towson,80
3784,2025,James Madison,78,Marshall,80
3785,2025,Drexel,67,Stony Brook,51
3786,2025,UMBC,87,NJIT,64
3787,2025,UAlbany,61,New Hampshire,57
3788,2025,Central Ark.,65,Stetson,75
3789,2025,Oakland,62,Wright St.,66
3790,2025,Delaware,98,N.C. A&T,88
3791,2025,UNCW,64,Monmouth,55
3792,2025,Kennesaw St.,79,Middle Tenn.,84
3793,2025,FIU,64,Louisiana Tech,81
3794,2025,Jacksonville St.,73,Western Ky.,67
3795,2025,Washington,54,Michigan St.,88
3796,2025,North Dakota St.,110,Oral Roberts,96
3797,2025,Grand Canyon,64,Utah Valley,72
3798,2025,VMI,68,Samford,81
3799,2025,ULM,67,Southern Miss.,84
3800,2025,Old Dominion,71,Louisiana,60
3801,2025,Queens (NC),75,Lipscomb,73
3802,2025,West Ga.,72,Austin Peay,68
3803,2025,Arkansas St.,62,South Alabama,76
3804,2025,Southern Ind.,66,Southeast Mo. St.,77
3805,2025,UT Martin,85,Western Ill.,83
3806,2025,Tennessee St.,62,Lindenwood,72
3807,2025,Tarleton St.,74,Southern Utah,66
3808,2025,Tennessee Tech,69,Eastern Ill.,64
3809,2025,UT Arlington,62,Utah Tech,74
3810,2025,Liberty,76,Sam Houston,68
3811,2025,Northern Colo.,83,Montana St.,82
3812,2025,Cal St. Fullerton,53,UC Davis,63
3813,2025,Northern Ariz.,76,Montana,81
3814,2025,North Dakota,95,Denver,70
3815,2025,Pacific,95,Washington St.,94
3816,2025,Idaho,80,Sacramento St.,67
3817,2025,CSU Bakersfield,66,UC Santa Barbara,78
3818,2025,UC Irvine,77,CSUN,67
3819,2025,Oregon St.,81,Santa Clara,82
3820,2025,Eastern Wash.,59,Portland St.,64
3821,2025,Cal Poly,68,UC San Diego,95
3822,2025,Hawaii,83,UC Riverside,76
3823,2025,Portland,72,San Francisco,81
3824,2025,Merrimack,66,Sacred Heart,65
3825,2025,Kent St.,68,Buffalo,49
3826,2025,Saint Peter's,60,Niagara,70
3827,2025,Rider,67,Canisius,85
3828,2025,LIU,70,Stonehill,60
3829,2025,Iona,64,Fairfield,68
3830,2025,Wagner,62,Central Conn. St.,57
3831,2025,Mercyhurst,59,Saint Francis,73
3832,2025,Mount St. Mary's,75,Manhattan,66
3833,2025,Minnesota,59,Wisconsin,80
3834,2025,Siena,53,Quinnipiac,72
3835,2025,FDU,91,Le Moyne,86
3836,2025,UCLA,61,Maryland,79
3837,2025,Central Mich.,67,Toledo,69
3838,2025,Brown,58,Yale,79
3839,2025,Notre Dame,78,Duke,86
3840,2025,Louisville,82,Pittsburgh,78
3841,2025,Creighton,80,Butler,76
3842,2025,La Salle,83,St. Bonaventure,82
3843,2025,Southern California,82,Illinois,72
3844,2025,Belmont,84,Indiana St.,79
3845,2025,NIU,70,Ohio,108
3846,2025,Binghamton,72,New Hampshire,79
3847,2025,Holy Cross,65,Lafayette,82
3848,2025,NJIT,62,UMass Lowell,70
3849,2025,Col. of Charleston,73,Monmouth,84
3850,2025,Auburn,66,South Carolina,63
3851,2025,James Madison,66,App State,86
3852,2025,UNCW,63,Hofstra,66
3853,2025,San Diego St.,48,New Mexico,62
3854,2025,Longwood,76,Winthrop,95
3855,2025,Army West Point,74,Lehigh,69
3856,2025,South Fla.,70,Tulane,73
3857,2025,Iowa St.,85,Texas Tech,84
3858,2025,Radford,80,USC Upstate,67
3859,2025,Kansas,54,Cincinnati,40
3860,2025,Temple,73,Rice,70
3861,2025,UNC Asheville,96,Presbyterian,87
3862,2025,Massachusetts,70,George Mason,77
3863,2025,East Carolina,70,Memphis,74
3864,2025,N.C. A&T,78,William & Mary,81
3865,2025,Penn,70,Dartmouth,73
3866,2025,BYU,67,TCU,71
3867,2025,Fordham,64,Davidson,74
3868,2025,East Texas A&M,67,Northwestern St.,75
3869,2025,Cornell,94,Columbia,83
3870,2025,Princeton,68,Harvard,64
3871,2025,Central Ark.,71,FGCU,77
3872,2025,Delaware,77,Hampton,83
3873,2025,UAlbany,66,Maine,87
3874,2025,South Dakota St.,80,Omaha,87
3875,2025,Florida St.,57,Clemson,77
3876,2025,Cleveland St.,80,Youngstown St.,72
3877,2025,Towson,93,Drexel,82
3878,2025,Bowling Green,69,Ball St.,91
3879,2025,UConn,68,Georgetown,60
3880,2025,Boston U.,50,Colgate,87
3881,2025,Bradley,61,UIC,60
3882,2025,Loyola Chicago,57,Saint Joseph's,93
3883,2025,Syracuse,79,Boston College,71
3884,2025,North Dakota St.,69,Denver,50
3885,2025,Kennesaw St.,69,Western Ky.,85
3886,2025,Old Dominion,71,South Alabama,63
3887,2025,Texas St.,88,Southern Miss.,92
3888,2025,San Jose St.,69,Air Force,62
3889,2025,Vanderbilt,66,Missouri,75
3890,2025,Western Mich.,71,Miami (OH),91
3891,2025,Akron,105,Eastern Mich.,81
3892,2025,FIU,74,Sam Houston,81
3893,2025,UMES,69,N.C. Central,88
3894,2025,Georgia Tech,71,SMU,93
3895,2025,Vermont,53,Bryant,73
3896,2025,Virginia,65,Stanford,88
3897,2025,The Citadel,52,ETSU,70
3898,2025,Wichita St.,75,UTSA,88
3899,2025,Delaware St.,76,South Carolina St.,75
3900,2025,Coppin St.,69,Norfolk St.,92
3901,2025,North Ala.,92,Stetson,64
3902,2025,UNLV,62,Colorado St.,84
3903,2025,Bucknell,58,American,68
3904,2025,Alabama A&M,52,Alcorn,62
3905,2025,North Carolina,63,NC State,61
3906,2025,Xavier,77,DePaul,63
3907,2025,Jacksonville,82,Eastern Ky.,75
3908,2025,Green Bay,59,Milwaukee,70
3909,2025,Eastern Wash.,65,Sacramento St.,54
3910,2025,Hawaii,95,Cal St. Fullerton,86
3911,2025,Ga. Southern,69,Marshall,81
3912,2025,Coastal Carolina,74,Georgia St.,79
3913,2025,California Baptist,69,Utah Valley,75
3914,2025,Florida,71,Arkansas,63
3915,2025,Valparaiso,47,Murray St.,58
3916,2025,Morgan St.,95,Howard,100
3917,2025,Tennessee St.,72,Western Ill.,52
3918,2025,UT Martin,81,Lindenwood,82
3919,2025,UTRGV,74,A&M-Corpus Christi,79
3920,2025,UIW,76,Houston Christian,81
3921,2025,Alabama St.,70,Jackson St.,77
3922,2025,Arkansas St.,84,Troy,78
3923,2025,Morehead St.,67,Southeast Mo. St.,56
3924,2025,Navy,74,Loyola Maryland,75
3925,2025,Long Beach St.,84,UC Davis,73
3926,2025,Idaho,63,Portland St.,75
3927,2025,Tennessee Tech,59,SIUE,67
3928,2025,Queens (NC),67,Austin Peay,60
3929,2025,Seton Hall,85,Providence,91
3930,2025,West Ga.,67,Lipscomb,86
3931,2025,Nicholls,71,McNeese,80
3932,2025,Wake Forest,88,Miami (FL),78
3933,2025,Bethune-Cookman,65,Grambling,59
3934,2025,Evansville,40,Drake,63
3935,2025,Florida A&M,57,Southern U.,91
3936,2025,UNC Greensboro,69,Samford,76
3937,2025,Rhode Island,67,Richmond,64
3938,2025,Northern Colo.,81,Montana,57
3939,2025,Oakland,68,Northern Ky.,53
3940,2025,Houston,87,Kansas St.,57
3941,2025,Southeastern La.,91,New Orleans,71
3942,2025,Virginia Tech,71,California,68
3943,2025,Oklahoma,62,Georgia,72
3944,2025,Jacksonville St.,64,Middle Tenn.,81
3945,2025,LSU,65,Ole Miss,77
3946,2025,Tennessee,74,Texas,70
3947,2025,North Florida,98,Bellarmine,83
3948,2025,SFA,72,Lamar University,63
3949,2025,Nevada,77,Fresno St.,66
3950,2025,Prairie View,74,Mississippi Val.,65
3951,2025,Gardner-Webb,55,High Point,96
3952,2025,Oklahoma St.,62,Utah,83
3953,2025,San Francisco,54,Santa Clara,77
3954,2025,UNI,85,Illinois St.,84
3955,2025,Missouri St.,78,Southern Ill.,88
3956,2025,Villanova,68,St. John's (NY),80
3957,2025,Northeastern,70,Stony Brook,66
3958,2025,Detroit Mercy,67,Purdue Fort Wayne,90
3959,2025,Indiana,60,Iowa,85
3960,2025,UC Santa Barbara,75,Cal Poly,72
3961,2025,Northern Ariz.,53,Montana St.,58
3962,2025,South Dakota,104,St. Thomas (MN),119
3963,2025,Weber St.,77,Idaho St.,69
3964,2025,ULM,68,Louisiana,71
3965,2025,Liberty,74,Louisiana Tech,79
3966,2025,North Dakota,79,Oral Roberts,83
3967,2025,Alabama,94,Texas A&M,88
3968,2025,Kentucky,95,Mississippi St.,90
3969,2025,UT Arlington,68,Southern Utah,73
3970,2025,Boise St.,79,Utah St.,81
3971,2025,New Mexico St.,85,UTEP,57
3972,2025,Washington St.,75,Gonzaga,88
3973,2025,Tarleton St.,54,Utah Tech,58
3974,2025,CSUN,90,CSU Bakersfield,94
3975,2025,Baylor,72,Arizona St.,66
3976,2025,UC Irvine,60,UC San Diego,52
3977,2025,Oregon St.,91,Pacific,55
3978,2025,Abilene Christian,64,Seattle U,66
3979,2025,UCF,80,Arizona,88
3980,2025,Saint Mary's (CA),103,San Diego,56
3981,2025,Michigan St.,78,Northwestern,68
3982,2025,Nebraska,68,Purdue,104
3983,2025,Rider,68,Niagara,65
3984,2025,VMI,66,Chattanooga,91
3985,2025,Saint Peter's,62,Canisius,49
3986,2025,LIU,54,Central Conn. St.,52
3987,2025,Quinnipiac,63,Iona,62
3988,2025,Saint Francis,75,FDU,71
3989,2025,Sacred Heart,71,Mount St. Mary's,73
3990,2025,Fairfield,51,Marist,61
3991,2025,Mercyhurst,63,Le Moyne,79
3992,2025,Wright St.,72,Robert Morris,75
3993,2025,Washington,75,Michigan,91
3994,2025,Manhattan,62,Merrimack,69
3995,2025,Stonehill,68,Chicago St.,52
3996,2025,West Virginia,78,Colorado,70
3997,2025,Charlotte,63,Tulsa,69
3998,2025,Mercer,82,Western Caro.,85
3999,2025,Southern Ind.,58,Little Rock,78
4000,2025,Oregon,82,Penn St.,81
4001,2025,UAB,81,Fla. Atlantic,76
4002,2025,Prairie View,75,Ark.-Pine Bluff,64
4003,2025,Minnesota,71,Maryland,77
4004,2025,UCLA,68,Rutgers,75
4005,2025,American,73,Loyola Maryland,54
4006,2025,Wofford,81,Furman,62
4007,2025,Boston College,60,Notre Dame,78
4008,2025,Texas Southern,82,Mississippi Val.,53
4009,2025,Alabama St.,65,Alcorn,67
4010,2025,Delaware St.,72,N.C. Central,75
4011,2025,Bethune-Cookman,53,Southern U.,69
4012,2025,Norfolk St.,74,Morgan St.,78
4013,2025,Southeastern La.,66,SFA,59
4014,2025,Nicholls,88,UIW,82
4015,2025,Coppin St.,75,Howard,90
4016,2025,Florida A&M,72,Grambling,79
4017,2025,UMES,64,South Carolina St.,78
4018,2025,East Texas A&M,55,UTRGV,57
4019,2025,Northwestern St.,64,A&M-Corpus Christi,73
4020,2025,Alabama A&M,93,Jackson St.,103
4021,2025,McNeese,75,Houston Christian,59
4022,2025,New Orleans,68,Lamar University,62
4023,2025,Campbell,68,Elon,81
4024,2025,Villanova,63,Xavier,69
4025,2025,Illinois,94,Indiana,69
4026,2025,Ball St.,71,Ohio,86
4027,2025,Western Mich.,94,Kent St.,83
4028,2025,Miami (OH),84,NIU,69
4029,2025,Marquette,85,DePaul,83
4030,2025,Ole Miss,74,Alabama,64
4031,2025,Buffalo,61,Bowling Green,79
4032,2025,Mississippi St.,66,Auburn,88
4033,2025,Eastern Mich.,63,Central Mich.,82
4034,2025,Texas A&M,69,Kentucky,81
4035,2025,Saint Louis,62,VCU,78
4036,2025,Toledo,78,Akron,85
4037,2025,Louisville,85,Syracuse,61
4038,2025,North Texas,69,East Carolina,60
4039,2025,Valparaiso,64,Belmont,71
4040,2025,Georgetown,58,St. John's (NY),63
4041,2025,Charlotte,59,Wichita St.,68
4042,2025,Evansville,56,UNI,73
4043,2025,UTSA,90,Rice,84
4044,2025,Providence,64,Creighton,84
4045,2025,Little Rock,73,Southeast Mo. St.,71
4046,2025,Miami (FL),54,Duke,89
4047,2025,Ohio St.,68,Wisconsin,70
4048,2025,Missouri,83,Florida,82
4049,2025,Clemson,70,Georgia Tech,59
4050,2025,Texas Tech,61,Kansas St.,57
4051,2025,Wyoming,55,Boise St.,96
4052,2025,Arkansas,74,LSU,78
4053,2025,Oklahoma St.,69,BYU,85
4054,2025,Air Force,62,Nevada,68
4055,2025,New Mexico,70,San Jose St.,71
4056,2025,Iowa,89,Southern California,99
4057,2025,Colorado St.,60,San Diego St.,75
4058,2025,Baylor,70,Arizona,81
4059,2025,UCF,95,Arizona St.,89
4060,2025,Lehigh,58,Boston U.,63
4061,2025,Western Caro.,50,VMI,66
4062,2025,South Carolina,63,Vanderbilt,66
4063,2025,Lafayette,68,Army West Point,70
4064,2025,Stanford,67,Wake Forest,80
4065,2025,Davidson,76,La Salle,79
4066,2025,Charleston So.,97,Winthrop,102
4067,2025,USC Upstate,92,UNC Asheville,93
4068,2025,Purdue Fort Wayne,120,Wright St.,113
4069,2025,Colgate,73,Navy,66
4070,2025,Wofford,81,Chattanooga,83
4071,2025,California,53,North Carolina,79
4072,2025,Duquesne,73,George Washington,65
4073,2025,Holy Cross,82,Bucknell,86
4074,2025,NC State,76,Virginia Tech,79
4075,2025,Samford,75,Mercer,74
4076,2025,IU Indy,59,Oakland,72
4077,2025,ETSU,70,Furman,73
4078,2025,Northern Ky.,58,Cleveland St.,76
4079,2025,UAB,92,South Fla.,83
4080,2025,Bowie St.,76,Howard,73
4081,2025,Massachusetts,120,Fordham,118
4082,2025,Richmond,49,St. Bonaventure,63
4083,2025,Southern Ill.,73,Missouri St.,51
4084,2025,Seton Hall,77,Butler,82
4085,2025,Gardner-Webb,75,Radford,79
4086,2025,George Mason,67,Dayton,59
4087,2025,The Citadel,57,UNC Greensboro,70
4088,2025,Kansas,57,Iowa St.,74
4089,2025,Troy,77,ULM,58
4090,2025,Penn St.,85,Michigan St.,90
4091,2025,Fla. Atlantic,65,Tulane,80
4092,2025,Murray St.,93,UIC,97
4093,2025,Georgia St.,80,Texas St.,94
4094,2025,Georgia,56,Tennessee,74
4095,2025,Southern Miss.,62,South Alabama,75
4096,2025,Indiana St.,65,Bradley,118
4097,2025,West Virginia,54,Houston,70
4098,2025,Utah,73,TCU,65
4099,2025,Omaha,80,Denver,62
4100,2025,Pittsburgh,70,Florida St.,82
4101,2025,SMU,54,Virginia,52
4102,2025,Rhode Island,77,Loyola Chicago,81
4103,2025,Illinois St.,62,Drake,66
4104,2025,Cincinnati,68,Colorado,62
4105,2025,Purdue,69,Washington,58
4106,2025,Texas,77,Oklahoma,73
4107,2025,Utah St.,62,UNLV,65
4108,2025,Maine,57,NJIT,44
4109,2025,Cheyney,62,Coppin St.,88
4110,2025,New Hampshire,79,UMBC,76
4111,2025,Bryant,89,UAlbany,79
4112,2025,West Ga.,60,FGCU,82
4113,2025,Stony Brook,74,Delaware,84
4114,2025,Lipscomb,87,Bellarmine,53
4115,2025,Elon,65,Drexel,54
4116,2025,Mount St. Mary's,60,Rider,66
4117,2025,Canisius,61,Iona,82
4118,2025,App State,62,Old Dominion,43
4119,2025,Marist,56,Saint Peter's,51
4120,2025,Northeastern,72,UNCW,80
4121,2025,Ga. Southern,88,Coastal Carolina,87
4122,2025,Louisiana Tech,61,Jacksonville St.,63
4123,2025,Col. of Charleston,67,Campbell,61
4124,2025,Sam Houston,69,Kennesaw St.,75
4125,2025,Central Ark.,80,North Florida,92
4126,2025,William & Mary,67,Hampton,64
4127,2025,Michigan,81,Minnesota,84
4128,2025,Monmouth,72,N.C. A&T,63
4129,2025,Niagara,66,Fairfield,70
4130,2025,Hofstra,60,Towson,65
4131,2025,New Mexico St.,59,FIU,52
4132,2025,Sacred Heart,75,Siena,93
4133,2025,Marshall,64,James Madison,67
4134,2025,Queens (NC),95,Stetson,60
4135,2025,Binghamton,64,Vermont,72
4136,2025,Merrimack,76,Quinnipiac,81
4137,2025,North Ala.,60,Jacksonville,64
4138,2025,High Point,80,Longwood,82
4139,2025,Memphis,81,Temple,88
4140,2025,Western Ill.,47,Morehead St.,51
4141,2025,Sacramento St.,53,Northern Ariz.,77
4142,2025,Portland St.,69,Northern Colo.,72
4143,2025,Kansas City,64,North Dakota St.,71
4144,2025,Oral Roberts,82,South Dakota,92
4145,2025,Louisiana,63,Arkansas St.,83
4146,2025,California Baptist,57,Tarleton St.,67
4147,2025,North Dakota,73,South Dakota St.,109
4148,2025,Utah Valley,85,UT Arlington,83
4149,2025,Eastern Ky.,90,Austin Peay,97
4150,2025,Lindenwood,73,Southern Ind.,80
4151,2025,Eastern Ill.,63,UT Martin,68
4152,2025,SIUE,87,Tennessee St.,80
4153,2025,Southeast Mo. St.,77,Tennessee Tech,70
4154,2025,Montana St.,67,Idaho St.,70
4155,2025,Abilene Christian,58,Grand Canyon,88
4156,2025,UTEP,72,Liberty,70
4157,2025,Maryland,74,Northwestern,76
4158,2025,Montana,63,Weber St.,59
4159,2025,Rutgers,85,Nebraska,82
4160,2025,UC San Diego,80,Long Beach St.,54
4161,2025,Cal St. Fullerton,62,UC Irvine,82
4162,2025,Santa Clara,54,LMU (CA),57
4163,2025,Pacific,81,Portland,84
4164,2025,Utah Tech,62,Seattle U,82
4165,2025,UC Davis,65,Cal Poly,54
4166,2025,San Francisco,80,Pepperdine,63
4167,2025,UC Riverside,63,UC Santa Barbara,66
4168,2025,Washington St.,65,San Diego,61
4169,2025,Gonzaga,89,Oregon St.,97
4170,2025,CSUN,83,Hawaii,60
4171,2025,Ohio,80,Akron,92
4172,2025,Robert Morris,89,Green Bay,67
4173,2025,Providence,73,Villanova,75
4174,2025,VCU,78,Saint Joseph's,69
4175,2025,Youngstown St.,64,Milwaukee,79
4176,2025,DePaul,73,Georgetown,68
4177,2025,Indiana,77,Ohio St.,76
4178,2025,Iowa,70,UCLA,94
4179,2025,Air Force,65,Fresno St.,74
4180,2025,Boise St.,65,New Mexico,84
4181,2025,Alabama,102,Kentucky,97
4182,2025,Creighton,68,UConn,63
4183,2025,Clemson,78,Pittsburgh,75
4184,2025,Virginia,67,Louisville,81
4185,2025,Boston U.,62,Army West Point,68
4186,2025,Houston,69,UCF,68
4187,2025,Georgia Tech,78,Florida St.,91
4188,2025,George Washington,77,George Mason,80
4189,2025,American,74,Holy Cross,65
4190,2025,Kansas St.,74,Kansas,84
4191,2025,Colgate,90,Lafayette,67
4192,2025,Oakland,65,Detroit Mercy,59
4193,2025,Auburn,70,Georgia,68
4194,2025,Mercyhurst,69,Wagner,65
4195,2025,Buffalo,85,Western Mich.,76
4196,2025,VMI,75,The Citadel,70
4197,2025,Maine,87,UMBC,62
4198,2025,St. Bonaventure,57,Duquesne,75
4199,2025,Cornell,86,Penn,76
4200,2025,Monmouth,58,Campbell,81
4201,2025,UAlbany,70,Binghamton,65
4202,2025,Davidson,90,Rhode Island,92
4203,2025,Virginia-Lynchburg,38,Delaware St.,126
4204,2025,Le Moyne,72,Chicago St.,88
4205,2025,Arizona,54,Texas Tech,70
4206,2025,Radford,54,Charleston So.,58
4207,2025,Wright St.,78,Northern Ky.,70
4208,2025,Niagara,65,Manhattan,72
4209,2025,Arizona St.,60,Cincinnati,67
4210,2025,Winthrop,84,UNC Asheville,93
4211,2025,Saint Peter's,66,Sacred Heart,61
4212,2025,UTEP,81,FIU,73
4213,2025,SMU,117,Miami (FL),74
4214,2025,Xavier,59,Marquette,57
4215,2025,Yale,92,Columbia,88
4216,2025,Central Mich.,71,NIU,66
4217,2025,North Ala.,90,North Florida,84
4218,2025,Loyola Maryland,76,Lehigh,60
4219,2025,Stony Brook,49,Towson,53
4220,2025,Canisius,78,Fairfield,67
4221,2025,Toledo,93,Ball St.,75
4222,2025,Kansas City,72,North Dakota,76
4223,2025,Elon,77,Delaware,79
4224,2025,Saint Francis,51,LIU,64
4225,2025,Queens (NC),47,FGCU,60
4226,2025,Harvard,80,Brown,67
4227,2025,Princeton,81,Dartmouth,80
4228,2025,Eastern Mich.,68,Bowling Green,62
4229,2025,Belmont,85,Evansville,82
4230,2025,Wake Forest,72,Virginia Tech,63
4231,2025,Stanford,72,North Carolina,71
4232,2025,Saint Louis,63,Richmond,59
4233,2025,New Hampshire,59,NJIT,64
4234,2025,UNC Greensboro,83,Western Caro.,55
4235,2025,Central Ark.,62,Jacksonville,72
4236,2025,Tulsa,56,South Fla.,63
4237,2025,Colorado,73,Oklahoma St.,83
4238,2025,Wisconsin,84,Southern California,69
4239,2025,North Dakota St.,103,South Dakota,77
4240,2025,Purdue,65,Oregon,58
4241,2025,Louisiana,65,ULM,60
4242,2025,Miami (OH),70,Kent St.,61
4243,2025,Siena,58,Merrimack,64
4244,2025,New Orleans,82,East Texas A&M,73
4245,2025,Georgia St.,59,Arkansas St.,85
4246,2025,Marshall,77,Coastal Carolina,64
4247,2025,Ga. Southern,67,Old Dominion,63
4248,2025,Lindenwood,65,Morehead St.,82
4249,2025,Tennessee,75,Vanderbilt,76
4250,2025,Colorado St.,79,Wyoming,63
4251,2025,North Texas,72,UTSA,57
4252,2025,UMass Lowell,62,Bryant,85
4253,2025,West Ga.,78,Stetson,82
4254,2025,Utah Tech,80,Utah Valley,96
4255,2025,UC Davis,64,UC Santa Barbara,60
4256,2025,USC Upstate,68,Gardner-Webb,97
4257,2025,UIC,81,Valparaiso,74
4258,2025,SFA,61,Nicholls,73
4259,2025,South Carolina,62,Oklahoma,82
4260,2025,Little Rock,77,Tennessee Tech,71
4261,2025,Central Conn. St.,71,FDU,60
4262,2025,Notre Dame,69,Syracuse,77
4263,2025,Troy,63,South Alabama,64
4264,2025,Navy,69,Bucknell,73
4265,2025,App State,58,James Madison,50
4266,2025,Quinnipiac,91,Mount St. Mary's,57
4267,2025,Texas,60,Florida,84
4268,2025,Bradley,74,Murray St.,61
4269,2025,Loyola Chicago,81,Dayton,83
4270,2025,Western Ill.,66,Southern Ind.,78
4271,2025,SIUE,82,UT Martin,85
4272,2025,Southeastern La.,65,Northwestern St.,64
4273,2025,Eastern Ill.,65,Tennessee St.,84
4274,2025,UTRGV,57,Houston Christian,66
4275,2025,Alabama St.,69,Alabama A&M,65
4276,2025,Grambling,60,Southern U.,67
4277,2025,Lamar University,64,McNeese,75
4278,2025,Iowa St.,57,West Virginia,64
4279,2025,Northeastern,85,Col. of Charleston,87
4280,2025,Missouri St.,68,Illinois St.,74
4281,2025,Chattanooga,75,Furman,71
4282,2025,Louisiana Tech,76,Kennesaw St.,78
4283,2025,Sam Houston,62,Jacksonville St.,70
4284,2025,Southern Miss.,82,Texas St.,85
4285,2025,Oral Roberts,70,South Dakota St.,84
4286,2025,Mississippi Val.,58,Bethune-Cookman,83
4287,2025,Jackson St.,79,Prairie View,70
4288,2025,ETSU,65,Samford,60
4289,2025,Alcorn,57,Texas Southern,66
4290,2025,Ark.-Pine Bluff,76,Florida A&M,86
4291,2025,San Jose St.,64,Nevada,75
4292,2025,Portland,70,Washington St.,92
4293,2025,A&M-Corpus Christi,69,UIW,63
4294,2025,Drake,71,Indiana St.,53
4295,2025,California,65,NC State,62
4296,2025,Mercer,49,Wofford,69
4297,2025,Ole Miss,81,Mississippi St.,84
4298,2025,Arkansas,65,Missouri,83
4299,2025,UNI,49,Southern Ill.,73
4300,2025,Presbyterian,66,High Point,77
4301,2025,Austin Peay,60,Lipscomb,88
4302,2025,East Carolina,75,Wichita St.,72
4303,2025,Western Ky.,57,Middle Tenn.,71
4304,2025,California Baptist,60,Abilene Christian,54
4305,2025,Eastern Wash.,76,Idaho,83
4306,2025,New Mexico St.,60,Liberty,68
4307,2025,Cal St. Fullerton,83,Long Beach St.,67
4308,2025,Bellarmine,69,Eastern Ky.,72
4309,2025,Rider,64,Marist,57
4310,2025,Duke,88,Boston College,63
4311,2025,UC San Diego,81,UC Riverside,85
4312,2025,St. John's (NY),79,Seton Hall,51
4313,2025,Southern Utah,52,Seattle U,75
4314,2025,Montana,61,Idaho St.,86
4315,2025,UNLV,76,San Diego St.,68
4316,2025,Denver,62,St. Thomas (MN),74
4317,2025,Portland St.,80,Northern Ariz.,69
4318,2025,Sacramento St.,64,Northern Colo.,68
4319,2025,Tarleton St.,64,Grand Canyon,88
4320,2025,LSU,57,Texas A&M,68
4321,2025,Santa Clara,103,Gonzaga,99
4322,2025,San Diego,70,LMU (CA),77
4323,2025,Montana St.,80,Weber St.,71
4324,2025,BYU,72,Utah,73
4325,2025,Cal Poly,71,UC Irvine,101
4326,2025,Oregon St.,70,San Francisco,81
4327,2025,Saint Mary's (CA),74,Pepperdine,50
4328,2025,CSU Bakersfield,70,Hawaii,81
4329,2025,Nebraska,66,Maryland,69
4330,2025,Illinois,78,Michigan St.,80
4331,2025,Youngstown St.,73,Green Bay,69
4332,2025,Tulane,77,Temple,80
4333,2025,Rice,73,Fla. Atlantic,75
4334,2025,Cleveland St.,73,IU Indy,62
4335,2025,Northwestern,76,Michigan,80
4336,2025,La Salle,60,Massachusetts,82
4337,2025,Robert Morris,81,Milwaukee,79
4338,2025,Memphis,77,Charlotte,68
4339,2025,TCU,74,Baylor,71
4340,2025,William & Mary,74,UNCW,85
4341,2025,Saint Francis,68,Wagner,70
4342,2025,Brown,83,Cornell,82
4343,2025,Columbia,67,Princeton,71
4344,2025,Penn,82,Harvard,67
4345,2025,Mercyhurst,63,LIU,72
4346,2025,Southeastern La.,76,East Texas A&M,68
