,year,date,team1,team1_score,team2,team2_score
480,2023,2022-11-13,Eastern Wash.,51,Hawaii,71
481,2023,2022-11-14,CMSV,50,LIU,111
482,2023,2022-11-14,Maine,69,Boston College,64
483,2023,2022-11-14,Princeton,94,UMBC,64
484,2023,2022-11-14,Camp. Harrodsburg,46,Bellarmine,86
485,2023,2022-11-14,Delaware St.,50,Villanova,60
486,2023,2022-11-14,Portland,65,Kent St.,77
487,2023,2022-11-14,Cornell,80,Saint Francis (PA),77
488,2023,2022-11-14,South Carolina St.,71,Duquesne,96
489,2023,2022-11-14,Western Ill.,37,UCF,70
490,2023,2022-11-14,Manchester,31,Purdue Fort Wayne,111
491,2023,2022-11-14,JWU (Providence),51,Boston U.,96
492,2023,2022-11-14,Richmond,90,Col. of Charleston,92
493,2023,2022-11-14,George Washington,80,Hofstra,85
494,2023,2022-11-14,Stetson,68,South Fla.,67
495,2023,2022-11-14,N.C. Central,63,Liberty,79
496,2023,2022-11-14,Bridgewater (VA),46,Radford,97
497,2023,2022-11-14,DePaul,69,Minnesota,53
498,2023,2022-11-14,Va. Wesleyan,58,Old Dominion,72
499,2023,2022-11-14,Navy,68,Coppin St.,75
500,2023,2022-11-14,Blue Mountain (MS),60,North Ala.,100
501,2023,2022-11-14,Brewton-Parker,36,Kennesaw St.,95
502,2023,2022-11-14,Tennessee Tech,65,Marshall,91
503,2023,2022-11-14,Union (NY),75,UAlbany,87
504,2023,2022-11-14,Fla. National,57,Bethune-Cookman,71
505,2023,2022-11-14,Neumann,52,Wagner,82
506,2023,2022-11-14,Troy,79,Florida St.,72
507,2023,2022-11-14,UMES,47,Charlotte,80
508,2023,2022-11-14,Miami (OH),70,Georgia,77
509,2023,2022-11-14,Fla. Atlantic,76,Florida,74
510,2023,2022-11-14,Lafayette,59,Saint Joseph's,63
511,2023,2022-11-14,St. Francis (IL),51,UTRGV,77
512,2023,2022-11-14,Central Baptist,56,ULM,105
513,2023,2022-11-14,LeTourneau,48,Sam Houston,84
514,2023,2022-11-14,Jacksonville St.,60,UIC,67
515,2023,2022-11-14,Milligan,74,Austin Peay,98
516,2023,2022-11-14,Louisiana Tech,55,Texas Tech,64
517,2023,2022-11-14,Northern Colo.,62,Baylor,95
518,2023,2022-11-14,Trinity (TX),73,A&M-Corpus Christi,91
519,2023,2022-11-14,Northwestern St.,64,TCU,63
520,2023,2022-11-14,Huston-Tillotson,69,Lamar University,98
521,2023,2022-11-14,Calvary,54,Kansas City,113
522,2023,2022-11-14,Loyola (LA),62,Southern Miss.,86
523,2023,2022-11-14,Little Rock,71,Central Ark.,82
524,2023,2022-11-14,Oral Roberts,45,Houston,83
525,2023,2022-11-14,Belmont,75,Lipscomb,77
526,2023,2022-11-14,Purdue Northwest,73,NIU,99
527,2023,2022-11-14,Wofford,72,Drake,80
528,2023,2022-11-14,IUPUI,58,Chicago St.,68
529,2023,2022-11-14,Lyon,58,Arkansas St.,82
530,2023,2022-11-14,St. Mary's (TX),59,UTSA,66
531,2023,2022-11-14,Idaho St.,58,Utah,70
532,2023,2022-11-14,Champion Chris.,97,Houston Christian,119
533,2023,2022-11-14,Butler,62,Penn St.,68
534,2023,2022-11-14,Weber St.,52,Colorado St.,77
535,2023,2022-11-14,Holy Cross,65,Creighton,94
536,2023,2022-11-14,Sacramento St.,73,Denver,69
537,2023,2022-11-14,Monmouth,65,Illinois,103
538,2023,2022-11-14,Tex. A&M-Commerce,73,Air Force,69
539,2023,2022-11-14,Alabama A&M,76,Tennessee St.,87
540,2023,2022-11-14,Bethesda (CA),67,Southern Utah,126
541,2023,2022-11-14,Santa Clara,74,Utah St.,96
542,2023,2022-11-14,Eastern Wash.,60,Mississippi Val.,52
543,2023,2022-11-14,Norfolk St.,56,UCLA,86
544,2023,2022-11-14,Utah Tech,67,Washington,78
545,2023,2022-11-15,Grace Christian (MI),68,Youngstown St.,96
546,2023,2022-11-15,Stonehill,76,Providence,100
547,2023,2022-11-15,App State,61,Louisville,60
548,2023,2022-11-15,Northwestern,75,Georgetown,63
549,2023,2022-11-15,McDaniel,38,Mount St. Mary's,60
550,2023,2022-11-15,Colgate,80,Syracuse,68
551,2023,2022-11-15,Binghamton,52,Maryland,76
552,2023,2022-11-15,USC Upstate,70,Clemson,81
553,2023,2022-11-15,Utah Valley,65,Wake Forest,68
554,2023,2022-11-15,Dartmouth,72,Quinnipiac,81
555,2023,2022-11-15,Lees-McRae,83,High Point,100
556,2023,2022-11-15,Morris,66,The Citadel,109
557,2023,2022-11-15,Florida A&M,61,Miami (FL),87
558,2023,2022-11-15,James Madison,95,Howard,69
559,2023,2022-11-15,Queens (NC),60,La Salle,72
560,2023,2022-11-15,Stony Brook,64,Rhode Island,74
561,2023,2022-11-15,Bowling Green,71,Wright St.,80
562,2023,2022-11-15,Penn,64,Drexel,59
563,2023,2022-11-15,Morehead St.,57,West Virginia,75
564,2023,2022-11-15,Buffalo,64,UConn,84
565,2023,2022-11-15,Washington St.,59,Prairie View,70
566,2023,2022-11-15,Harris-Stowe,53,UT Martin,96
567,2023,2022-11-15,Bucknell,71,Saint Peter's,82
568,2023,2022-11-15,UIndy,50,Western Ky.,68
569,2023,2022-11-15,Mercer,83,Georgia St.,85
570,2023,2022-11-15,New Hampshire,61,Fordham,79
571,2023,2022-11-15,Vanderbilt,89,Temple,87
572,2023,2022-11-15,Central Conn. St.,74,St. John's (NY),91
573,2023,2022-11-15,Rice,46,Middle Tenn.,81
574,2023,2022-11-15,Winthrop,65,Auburn,89
575,2023,2022-11-15,Morgan St.,59,Akron,65
576,2023,2022-11-15,Kentucky,77,Michigan St.,86
577,2023,2022-11-15,Alcorn,69,SFA,60
578,2023,2022-11-15,Chattanooga,58,Ole Miss,70
579,2023,2022-11-15,Texas Lutheran,47,UIW,84
580,2023,2022-11-15,SIUE,80,Missouri,105
581,2023,2022-11-15,Oral Roberts,82,Texas Southern,64
582,2023,2022-11-15,Benedictine Mesa,49,Northern Ariz.,105
583,2023,2022-11-15,New Mexico,84,SMU,63
584,2023,2022-11-15,UNCW,53,Oklahoma,74
585,2023,2022-11-15,Hardin-Simmons,59,UT Arlington,100
586,2023,2022-11-15,Eastern Mich.,61,Bradley,89
587,2023,2022-11-15,McMurry,46,Abilene Christian,104
588,2023,2022-11-15,Pacific,93,North Dakota,63
589,2023,2022-11-15,Gardner-Webb,66,North Carolina,72
590,2023,2022-11-15,Marquette,70,Purdue,75
591,2023,2022-11-15,Sul Ross St.,59,UTEP,99
592,2023,2022-11-15,Fairfield,65,Xavier,78
593,2023,2022-11-15,St. Bonaventure,62,South Dakota St.,66
594,2023,2022-11-15,Green Bay,45,Wisconsin,56
595,2023,2022-11-15,San Diego St.,74,Stanford,62
596,2023,2022-11-15,Montana St.,51,Oregon,81
597,2023,2022-11-15,Memphis,84,Saint Louis,90
598,2023,2022-11-15,FIU,74,NC State,107
599,2023,2022-11-15,Duke,64,Kansas,69
600,2023,2022-11-15,William Jessup,54,Nevada,98
601,2023,2022-11-15,LMU (CA),64,UC Irvine,79
602,2023,2022-11-15,Vanguard,80,Pepperdine,94
603,2023,2022-11-15,Alabama,65,South Alabama,55
604,2023,2022-11-15,California,62,UC San Diego,64
605,2023,2022-11-15,Alabama St.,57,San Jose St.,70
606,2023,2022-11-15,CSUN,55,California Baptist,62
607,2023,2022-11-15,Vermont,57,Southern California,59
608,2023,2022-11-15,Dayton,52,UNLV,60
609,2023,2022-11-15,Bushnell,66,Oregon St.,83
610,2023,2022-11-15,Yale,62,Hawaii,59
611,2023,2022-11-16,Ark.-Pine Bluff,68,Kent St.,94
612,2023,2022-11-16,Sacred Heart,81,UMass Lowell,90
613,2023,2022-11-16,Michigan,91,Pittsburgh,60
614,2023,2022-11-16,William & Mary,64,American,71
615,2023,2022-11-16,Mid-Atlantic Christ.,50,N.C. Central,109
616,2023,2022-11-16,Ohio,74,Detroit Mercy,88
617,2023,2022-11-16,Oakland,90,Toledo,112
618,2023,2022-11-16,Army West Point,96,Siena,94
619,2023,2022-11-16,Eastern Ill.,43,Ohio St.,65
620,2023,2022-11-16,Delaware St.,65,Columbia,70
621,2023,2022-11-16,Hampton,73,East Carolina,82
622,2023,2022-11-16,Marist,54,Lehigh,64
623,2023,2022-11-16,Cleveland St.,58,Canisius,57
624,2023,2022-11-16,Averett,34,Radford,79
625,2023,2022-11-16,Charleston So.,79,Tulane,99
626,2023,2022-11-16,Southeast Mo. St.,67,Evansville,61
627,2023,2022-11-16,Cincinnati,51,Northern Ky.,64
628,2023,2022-11-16,Trinity Baptist,46,Bethune-Cookman,83
629,2023,2022-11-16,West Va. Wesleyan,56,Robert Morris,111
630,2023,2022-11-16,FGCU,50,Tennessee,81
631,2023,2022-11-16,Harvard,70,Northeastern,69
632,2023,2022-11-16,Presbyterian,61,UAB,92
633,2023,2022-11-16,Iowa,83,Seton Hall,67
634,2023,2022-11-16,Southern Ind.,70,Notre Dame,82
635,2023,2022-11-16,Valparaiso,74,Chicago St.,87
636,2023,2022-11-16,Texas Southern,48,Houston,83
637,2023,2022-11-16,South Dakota St.,56,Arkansas,71
638,2023,2022-11-16,Southern U.,54,Saint Mary's (CA),72
639,2023,2022-11-16,Ball St.,71,Omaha,61
640,2023,2022-11-16,VCU,59,Arizona St.,63
641,2023,2022-11-16,CSU Bakersfield,52,Idaho,43
642,2023,2022-11-16,Missouri St.,64,BYU,66
643,2023,2022-11-16,Gonzaga,74,Texas,93
644,2023,2022-11-16,Evergreen St.,40,Portland St.,113
645,2023,2022-11-16,San Francisco,67,Fresno St.,60
646,2023,2022-11-17,Furman,68,Penn St.,73
647,2023,2022-11-17,Colorado,63,Massachusetts,66
648,2023,2022-11-17,Old Dominion,71,Virginia Tech,75
649,2023,2022-11-17,Murray St.,88,Texas A&M,79
650,2023,2022-11-17,Colorado St.,85,South Carolina,53
651,2023,2022-11-17,Merrimack,54,Troy,73
652,2023,2022-11-17,Kansas City,53,Kansas St.,69
653,2023,2022-11-17,Nebraska,50,St. John's (NY),70
654,2023,2022-11-17,Saint Francis (PA),67,Butler,95
655,2023,2022-11-17,Hartford,66,Boston U.,102
656,2023,2022-11-17,UAlbany,79,Saint Joseph's,99
657,2023,2022-11-17,Little Rock,76,ETSU,84
658,2023,2022-11-17,Stony Brook,53,Brown,64
659,2023,2022-11-17,Norfolk St.,64,Monmouth,59
660,2023,2022-11-17,South Carolina St.,63,Kentucky,106
661,2023,2022-11-17,North Dakota St.,75,Indiana St.,101
662,2023,2022-11-17,Pittsburgh,67,VCU,71
663,2023,2022-11-17,Davidson,66,Col. of Charleston,89
664,2023,2022-11-17,Defiance,56,Wright St.,99
665,2023,2022-11-17,Wichita St.,56,Richmond,53
666,2023,2022-11-17,Austin Peay,62,South Fla.,60
667,2023,2022-11-17,Bryant,74,Fla. Atlantic,85
668,2023,2022-11-17,Washington Col.,53,Loyola Maryland,81
669,2023,2022-11-17,Boise St.,42,Charlotte,54
670,2023,2022-11-17,Marshall,95,Miami (OH),69
671,2023,2022-11-17,Towson,56,UNC Greensboro,53
672,2023,2022-11-17,ULM,60,TCU,95
673,2023,2022-11-17,NIU,50,Georgia Tech,68
674,2023,2022-11-17,New Orleans,62,LSU,91
675,2023,2022-11-17,UTRGV,75,A&M-Corpus Christi,97
676,2023,2022-11-17,North Dakota,77,Elon,73
677,2023,2022-11-17,Louisiana Tech,88,Louisiana,94
678,2023,2022-11-17,Tennessee St.,44,Southern Ill.,57
679,2023,2022-11-17,Samford,84,Alabama A&M,64
680,2023,2022-11-17,Northwestern St.,70,Illinois St.,67
681,2023,2022-11-17,Texas St.,56,UTSA,61
682,2023,2022-11-17,LIU,58,Marquette,95
683,2023,2022-11-17,UC Riverside,51,Creighton,80
684,2023,2022-11-17,Coppin St.,90,Tennessee Tech,85
685,2023,2022-11-17,Loyola Chicago,66,Tulsa,85
686,2023,2022-11-17,Central Mich.,60,Minnesota,68
687,2023,2022-11-17,Michigan,62,Arizona St.,87
688,2023,2022-11-17,Sam Houston,65,Utah,55
689,2023,2022-11-17,Portland,64,Air Force,51
690,2023,2022-11-17,Utah Tech,77,Arizona,104
691,2023,2022-11-17,South Dakota,42,Mississippi St.,79
692,2023,2022-11-17,St. Thomas (MN),59,Montana,78
693,2023,2022-11-17,Hofstra,85,San Jose St.,76
694,2023,2022-11-17,Utah St.,91,San Diego,89
695,2023,2022-11-17,California Baptist,73,Washington,64
696,2023,2022-11-18,Central Ark.,64,Niagara,73
697,2023,2022-11-18,Queens (NC),81,Green Bay,65
698,2023,2022-11-18,Penn St.,59,Virginia Tech,61
699,2023,2022-11-18,Colorado,103,Texas A&M,75
700,2023,2022-11-18,Buffalo,72,Drake,80
701,2023,2022-11-18,Lafayette,63,UMBC,71
702,2023,2022-11-18,La Salle,63,Wake Forest,75
703,2023,2022-11-18,Furman,77,Old Dominion,82
704,2023,2022-11-18,Massachusetts,71,Murray St.,69
705,2023,2022-11-18,UC Merced,43,Sacramento St.,58
706,2023,2022-11-18,Lamar University,73,Lindenwood,71
707,2023,2022-11-18,Howard,71,Wyoming,78
708,2023,2022-11-18,Southeastern La.,68,Kennesaw St.,72
709,2023,2022-11-18,Albertus Magnus,68,Quinnipiac,86
710,2023,2022-11-18,LMU (CA),84,Georgetown,66
711,2023,2022-11-18,Colorado St.,64,Col. of Charleston,74
712,2023,2022-11-18,Temple,72,Rutgers,66
713,2023,2022-11-18,VMI,58,Longwood,90
714,2023,2022-11-18,Utah Valley,72,Morgan St.,73
715,2023,2022-11-18,Western Caro.,88,McNeese,69
716,2023,2022-11-18,Tarleton St.,89,Belmont,81
717,2023,2022-11-18,Arcadia,45,Drexel,85
718,2023,2022-11-18,Eastern Ky.,62,Georgia St.,61
719,2023,2022-11-18,Indiana,81,Xavier,79
720,2023,2022-11-18,Colgate,80,Duquesne,85
721,2023,2022-11-18,Ithaca,61,Cornell,83
722,2023,2022-11-18,Ark.-Pine Bluff,58,Cleveland St.,67
723,2023,2022-11-18,Bellarmine,66,Clemson,76
724,2023,2022-11-18,Penn,58,West Virginia,92
725,2023,2022-11-18,Columbia,70,Maine,93
726,2023,2022-11-18,CMSV,39,Manhattan,86
727,2023,2022-11-18,UCF,60,Oklahoma St.,56
728,2023,2022-11-18,Charlotte,68,Tulsa,65
729,2023,2022-11-18,UC San Diego,69,Navy,78
730,2023,2022-11-18,Southern Miss.,76,Liberty,72
731,2023,2022-11-18,UMES,64,George Washington,69
732,2023,2022-11-18,Delaware,58,Duke,92
733,2023,2022-11-18,Campbell,63,App State,58
734,2023,2022-11-18,Lipscomb,65,Notre Dame,66
735,2023,2022-11-18,Gardner-Webb,58,Wofford,60
736,2023,2022-11-18,Morehead St.,43,Vanderbilt,76
737,2023,2022-11-18,Ga. Southern,71,Rice,88
738,2023,2022-11-18,Bucknell,61,Georgia,65
739,2023,2022-11-18,Fairfield,52,Wagner,68
740,2023,2022-11-18,FDU,78,SIUE,79
741,2023,2022-11-18,Virginia,86,Baylor,79
742,2023,2022-11-18,Troy,76,St. Thomas (MN),78
743,2023,2022-11-18,Warner Pacific,64,Montana St.,106
744,2023,2022-11-18,UT Martin,68,Ole Miss,72
745,2023,2022-11-18,Coastal Carolina,78,USC Upstate,79
746,2023,2022-11-18,Vermont,50,Iona,71
747,2023,2022-11-18,South Carolina,60,Davidson,69
748,2023,2022-11-18,Western Mich.,90,Houston Christian,84
749,2023,2022-11-18,Boston College,71,George Mason,56
750,2023,2022-11-18,Villanova,71,Michigan St.,73
751,2023,2022-11-18,Loras,55,Southern Ind.,87
752,2023,2022-11-18,Purdue Fort Wayne,52,Northwestern,60
753,2023,2022-11-18,Nevada,62,UT Arlington,43
754,2023,2022-11-18,Southern Utah,76,Kansas,82
755,2023,2022-11-18,South Alabama,60,Oklahoma,64
756,2023,2022-11-18,UC Santa Barbara,54,Northern Ariz.,63
757,2023,2022-11-18,North Ala.,68,Mississippi Val.,76
758,2023,2022-11-18,Florida,76,Florida St.,67
759,2023,2022-11-18,Texas Southern,56,Auburn,72
760,2023,2022-11-18,UNCW,50,UConn,86
761,2023,2022-11-18,UNC Asheville,72,Tex. A&M-Commerce,64
762,2023,2022-11-18,Denver,70,Idaho St.,69
763,2023,2022-11-18,Grambling,48,Grand Canyon,81
764,2023,2022-11-18,Southern U.,74,California,66
765,2023,2022-11-18,Arkansas St.,60,UC Davis,75
766,2023,2022-11-18,Jacksonville St.,62,Alabama,104
767,2023,2022-11-18,Santa Clara,69,DePaul,61
768,2023,2022-11-18,Illinois,79,UCLA,70
769,2023,2022-11-18,Merrimack,51,Montana,62
770,2023,2022-11-18,Boise St.,70,Loyola Chicago,48
771,2023,2022-11-18,High Point,68,UNLV,78
772,2023,2022-11-18,Cal St. Fullerton,94,Pacific,91
773,2023,2022-11-18,Mount St. Mary's,74,Southern California,83
774,2023,2022-11-18,Cal Poly,43,Stanford,80
775,2023,2022-11-18,Rider,68,Stetson,78
776,2023,2022-11-19,Rider,85,Central Ark.,90
777,2023,2022-11-19,Niagara,66,Stetson,62
778,2023,2022-11-19,Central Conn. St.,50,Lafayette,55
779,2023,2022-11-19,Franklin,45,IUPUI,59
780,2023,2022-11-19,Western Caro.,98,Lamar University,91
781,2023,2022-11-19,Robert Morris,51,Dayton,60
782,2023,2022-11-19,Elon,63,NC State,74
783,2023,2022-11-19,Saint Louis,67,Maryland,95
784,2023,2022-11-19,Winthrop,68,Mercer,77
785,2023,2022-11-19,Ind.-South Bend,72,Ball St.,86
786,2023,2022-11-19,Chicago St.,59,Kent St.,88
787,2023,2022-11-19,Bowling Green,68,St. Bonaventure,81
788,2023,2022-11-19,Sacred Heart,75,Binghamton,60
789,2023,2022-11-19,Houghton,32,Hartford,98
790,2023,2022-11-19,Saint Peter's,58,St. Francis Brooklyn,61
791,2023,2022-11-19,Covenant,55,Chattanooga,108
792,2023,2022-11-19,Lindenwood,78,McNeese,60
793,2023,2022-11-19,Evansville,47,SMU,55
794,2023,2022-11-19,Eastern Mich.,90,Oakland,92
795,2023,2022-11-19,Tex. A&M-Commerce,53,Georgia St.,57
796,2023,2022-11-19,Youngstown St.,73,UC San Diego,54
797,2023,2022-11-19,Middle Tenn.,51,Missouri St.,75
798,2023,2022-11-19,Buffalo,59,Howard,63
799,2023,2022-11-19,Army West Point,67,William & Mary,76
800,2023,2022-11-19,San Jose St.,80,Northern Colo.,69
801,2023,2022-11-19,Southeast Mo. St.,60,Bradley,73
802,2023,2022-11-19,American,58,NJIT,53
803,2023,2022-11-19,Campbell,69,Southeastern La.,70
804,2023,2022-11-19,Miami (FL),74,Providence,64
805,2023,2022-11-19,South Carolina St.,66,North Florida,72
806,2023,2022-11-19,FDU,83,Longwood,99
807,2023,2022-11-19,UIC,65,Fordham,79
808,2023,2022-11-19,N.C. A&T,64,Gardner-Webb,66
809,2023,2022-11-19,Utah Tech,81,Idaho,71
810,2023,2022-11-19,Hawaii Pacific,55,Hawaii,79
811,2023,2022-11-19,Northeastern,48,Syracuse,76
812,2023,2022-11-19,Emerson,53,UMass Lowell,105
813,2023,2022-11-19,Eastern Ky.,77,UNC Asheville,75
814,2023,2022-11-19,Belmont,66,George Mason,62
815,2023,2022-11-19,Fresno St.,52,North Texas,61
816,2023,2022-11-19,Western Mich.,88,Rice,96
817,2023,2022-11-19,Norfolk St.,89,Alabama A&M,83
818,2023,2022-11-19,Detroit Mercy,55,Fla. Atlantic,76
819,2023,2022-11-19,St. Thomas (MN),72,Merrimack,61
820,2023,2022-11-19,Princeton,62,Marist,55
821,2023,2022-11-19,The Citadel,42,Butler,89
822,2023,2022-11-19,UIW,64,Valparaiso,68
823,2023,2022-11-19,SFA,93,South Dakota St.,82
824,2023,2022-11-19,Occidental,30,UC Riverside,106
825,2023,2022-11-19,St. Katherine,55,Long Beach St.,84
826,2023,2022-11-19,SIUE,93,VMI,67
827,2023,2022-11-19,Bryant,91,FIU,85
828,2023,2022-11-19,Coppin St.,67,Marshall,86
829,2023,2022-11-19,Kennesaw St.,71,App State,67
830,2023,2022-11-19,Stonehill,81,Holy Cross,79
831,2023,2022-11-19,Seattle U,80,Portland,68
832,2023,2022-11-19,UC Irvine,55,Pepperdine,64
833,2023,2022-11-19,Ga. Southern,84,Houston Christian,77
834,2023,2022-11-19,Okla. Baptist,86,Oral Roberts,98
835,2023,2022-11-19,Hofstra,48,Saint Mary's (CA),76
836,2023,2022-11-19,Nicholls,73,BYU,87
837,2023,2022-11-19,Troy,73,Montana,62
838,2023,2022-11-19,Portland St.,79,Oregon St.,66
839,2023,2022-11-20,Murray St.,77,Tulsa,60
840,2023,2022-11-20,Furman,79,South Carolina,60
841,2023,2022-11-20,Kennesaw St.,61,Campbell,85
842,2023,2022-11-20,Lindenwood,88,Western Caro.,90
843,2023,2022-11-20,James Madison,64,North Carolina,80
844,2023,2022-11-20,La Salle,62,Georgetown,69
845,2023,2022-11-20,Boston U.,64,New Hampshire,57
846,2023,2022-11-20,SUNY Maritime,44,Columbia,96
847,2023,2022-11-20,Central Conn. St.,76,UMBC,78
848,2023,2022-11-20,Tex. A&M-Commerce,75,Eastern Ky.,61
849,2023,2022-11-20,Massachusetts,60,Charlotte,54
850,2023,2022-11-20,Old Dominion,61,Davidson,66
851,2023,2022-11-20,Miami (FL),70,Maryland,88
852,2023,2022-11-20,SIUE,61,Longwood,56
853,2023,2022-11-20,John Jay,55,Yale,112
854,2023,2022-11-20,Western Mich.,57,Ga. Southern,63
855,2023,2022-11-20,Crown (MN),55,North Dakota St.,76
856,2023,2022-11-20,Montana St.,81,North Dakota,71
857,2023,2022-11-20,Siena,59,Harvard,69
858,2023,2022-11-20,Alabama St.,54,Pittsburgh,73
859,2023,2022-11-20,Voorhees,61,Jacksonville,91
860,2023,2022-11-20,Radford,90,Army West Point,75
861,2023,2022-11-20,Youngstown St.,67,Navy,80
862,2023,2022-11-20,Lamar University,57,McNeese,66
863,2023,2022-11-20,Southeastern La.,74,App State,83
864,2023,2022-11-20,Wake Forest,75,LMU (CA),77
865,2023,2022-11-20,Illinois,61,Virginia,70
866,2023,2022-11-20,Montreat,70,N.C. Central,86
867,2023,2022-11-20,Wagner,44,Seton Hall,82
868,2023,2022-11-20,Prairie View,79,UT Martin,80
869,2023,2022-11-20,Texas Southern,63,Samford,78
870,2023,2022-11-20,VMI,89,FDU,93
871,2023,2022-11-20,Ark.-Pine Bluff,58,Nebraska,82
872,2023,2022-11-20,UNC Asheville,68,Georgia St.,74
873,2023,2022-11-20,Virginia Tech,75,Col. of Charleston,77
874,2023,2022-11-20,Providence,73,Saint Louis,76
875,2023,2022-11-20,ETSU,62,Tennessee Tech,69
876,2023,2022-11-20,Texas A&M,67,Loyola Chicago,51
877,2023,2022-11-20,DePaul,78,Oklahoma St.,82
878,2023,2022-11-20,N.C. A&T,64,Wofford,78
879,2023,2022-11-20,VCU,47,Memphis,62
880,2023,2022-11-20,Delaware St.,60,UConn,95
881,2023,2022-11-20,Queens (NC),74,Morgan St.,64
882,2023,2022-11-20,Miami (OH),56,Indiana,86
883,2023,2022-11-20,UCLA,75,Baylor,80
884,2023,2022-11-20,Drake,61,Wyoming,56
885,2023,2022-11-20,Fredonia,52,Canisius,98
886,2023,2022-11-20,Milwaukee,53,Iowa St.,68
887,2023,2022-11-20,Penn St.,68,Colorado St.,56
888,2023,2022-11-20,Colorado,55,Boise St.,68
889,2023,2022-11-20,Santa Clara,50,UCF,57
890,2023,2022-11-20,Mississippi Val.,62,Missouri,83
891,2023,2022-11-20,Kentucky,72,Gonzaga,88
892,2023,2022-11-20,Jackson St.,91,Little Rock,94
893,2023,2022-11-20,Ohio,66,Michigan,70
894,2023,2022-11-20,Green Bay,56,Utah Valley,79
895,2023,2022-11-20,Tarleton St.,70,Boston College,54
896,2023,2022-11-20,Houston,66,Oregon,56
897,2023,2022-11-20,Mount St. Mary's,73,Cal Poly,68
898,2023,2022-11-21,Kansas City,83,Toledo,71
899,2023,2022-11-21,Illinois St.,61,LSU,77
900,2023,2022-11-21,Austin Peay,74,UAlbany,59
901,2023,2022-11-21,Bryant,98,Detroit Mercy,88
902,2023,2022-11-21,UNI,69,San Francisco,75
903,2023,2022-11-21,St. Mary-Woods,40,Eastern Ill.,102
904,2023,2022-11-21,Buffalo,82,George Mason,74
905,2023,2022-11-21,Indiana St.,79,East Carolina,75
906,2023,2022-11-21,Akron,72,Western Ky.,53
907,2023,2022-11-21,Grand Canyon,43,Wichita St.,55
908,2023,2022-11-21,Bucknell,66,Presbyterian,65
909,2023,2022-11-21,Texas Tech,65,Creighton,76
910,2023,2022-11-21,CSUN,73,Tennessee St.,74
911,2023,2022-11-21,Howard,73,Belmont,96
912,2023,2022-11-21,UIC,77,Stonehill,71
913,2023,2022-11-21,Louisville,54,Arkansas,80
914,2023,2022-11-21,UT Arlington,38,Drexel,59
915,2023,2022-11-21,Nevada,75,Tulane,66
916,2023,2022-11-21,Central Mich.,67,High Point,68
917,2023,2022-11-21,Wyoming,48,Boston College,59
918,2023,2022-11-21,Western Ill.,77,UTRGV,78
919,2023,2022-11-21,UAB,80,South Fla.,65
920,2023,2022-11-21,Utah,68,Georgia Tech,64
921,2023,2022-11-21,Mercer,72,Florida St.,81
922,2023,2022-11-21,Loyola Maryland,41,Clemson,72
923,2023,2022-11-21,Syracuse,74,Richmond,71
924,2023,2022-11-21,Albany St. (GA),65,Florida A&M,70
925,2023,2022-11-21,Lehigh,82,Saint Francis (PA),76
926,2023,2022-11-21,North Florida,82,Duquesne,83
927,2023,2022-11-21,Holy Cross,53,Fordham,67
928,2023,2022-11-21,Monmouth,66,Colgate,85
929,2023,2022-11-21,Mount Olive,47,UNCW,94
930,2023,2022-11-21,Chicago St.,70,Marshall,82
931,2023,2022-11-21,ULM,58,Louisiana Tech,79
932,2023,2022-11-21,Bethune-Cookman,63,Charleston So.,78
933,2023,2022-11-21,Texas,73,Northern Ariz.,48
934,2023,2022-11-21,Abilene Christian,61,Wright St.,77
935,2023,2022-11-21,FGCU,82,Northern Ky.,61
936,2023,2022-11-21,Rhode Island,57,Kansas St.,77
937,2023,2022-11-21,Omaha,64,Iowa,100
938,2023,2022-11-21,Houston Christian,67,Rice,76
939,2023,2022-11-21,Covenant,61,Lipscomb,86
940,2023,2022-11-21,Drake,71,Tarleton St.,64
941,2023,2022-11-21,Marquette,55,Mississippi St.,58
942,2023,2022-11-21,Bellarmine,57,Duke,74
