year,team1,team1_score,team2,team2_score
2023,"South Carolina St.",63,Kentucky,106
2023,"North Dakota St.",75,"Indiana St.",101
2023,Pittsburgh,67,VCU,71
2023,Davidson,66,"Col. of Charleston",89
2023,Defiance,56,"Wright St.",99
2023,"Wichita St.",56,Richmond,53
2023,"Austin Peay",62,"South Fla.",60
2023,Bryant,74,"Fla. Atlantic",85
2023,"Washington Col.",53,"Loyola Maryland",81
2023,"Boise St.",42,Charlotte,54
2023,Marshall,95,"Miami (OH)",69
2023,Towson,56,"UNC Greensboro",53
2023,ULM,60,TCU,95
2023,NIU,50,"Georgia Tech",68
2023,"New Orleans",62,LSU,91
2023,UTRGV,75,"A&M-Corpus Christi",97
2023,"North Dakota",77,Elon,73
2023,"Louisiana Tech",88,Louisiana,94
2023,"Tennessee St.",44,"Southern Ill.",57
2023,Samford,84,"Alabama A&M",64
2023,"Northwestern St.",70,"Illinois St.",67
2023,"Texas St.",56,UTSA,61
2023,LIU,58,Marquette,95
2023,"UC Riverside",51,Creighton,80
2023,"Coppin St.",90,"Tennessee Tech",85
2023,"Loyola Chicago",66,Tulsa,85
2023,"Central Mich.",60,Minnesota,68
2023,Michigan,62,"Arizona St.",87
2023,"Sam Houston",65,Utah,55
2023,Portland,64,"Air Force",51
2023,"Utah Tech",77,Arizona,104
2023,"South Dakota",42,"Mississippi St.",79
2023,"St. Thomas (MN)",59,Montana,78
2023,Hofstra,85,"San Jose St.",76
2023,"Utah St.",91,"San Diego",89
2023,"California Baptist",73,Washington,64
2023,"Central Ark.",64,Niagara,73
2023,"Queens (NC)",81,"Green Bay",65
2023,"Penn St.",59,"Virginia Tech",61
2023,Colorado,103,"Texas A&M",75
2023,Buffalo,72,Drake,80
2023,Lafayette,63,UMBC,71
2023,"La Salle",63,"Wake Forest",75
2023,Furman,77,"Old Dominion",82
2023,Massachusetts,71,"Murray St.",69
2023,"UC Merced",43,"Sacramento St.",58
2023,"Lamar University",73,Lindenwood,71
2023,Howard,71,Wyoming,78
2023,"Southeastern La.",68,"Kennesaw St.",72
2023,"Albertus Magnus",68,Quinnipiac,86
2023,"LMU (CA)",84,Georgetown,66
2023,"Colorado St.",64,"Col. of Charleston",74
2023,Temple,72,Rutgers,66
2023,VMI,58,Longwood,90
2023,"Utah Valley",72,"Morgan St.",73
2023,"Western Caro.",88,McNeese,69
2023,"Tarleton St.",89,Belmont,81
2023,Arcadia,45,Drexel,85
2023,"Eastern Ky.",62,"Georgia St.",61
2023,Indiana,81,Xavier,79
2023,Colgate,80,Duquesne,85
2023,Ithaca,61,Cornell,83
2023,"Ark.-Pine Bluff",58,"Cleveland St.",67
2023,Bellarmine,66,Clemson,76
2023,Penn,58,"West Virginia",92
2023,Columbia,70,Maine,93
2023,CMSV,39,Manhattan,86
2023,UCF,60,"Oklahoma St.",56
2023,Charlotte,68,Tulsa,65
2023,"UC San Diego",69,Navy,78
2023,"Southern Miss.",76,Liberty,72
2023,UMES,64,"George Washington",69
2023,Delaware,58,Duke,92
2023,Campbell,63,"App State",58
2023,Lipscomb,65,"Notre Dame",66
2023,Gardner-Webb,58,Wofford,60
2023,"Morehead St.",43,Vanderbilt,76
2023,"Ga. Southern",71,Rice,88
2023,Bucknell,61,Georgia,65
2023,Fairfield,52,Wagner,68
2023,FDU,78,SIUE,79
2023,Virginia,86,Baylor,79
2023,Troy,76,"St. Thomas (MN)",78
2023,"Warner Pacific",64,"Montana St.",106
2023,"UT Martin",68,"Ole Miss",72
2023,"Coastal Carolina",78,"USC Upstate",79
2023,Vermont,50,Iona,71
2023,"South Carolina",60,Davidson,69
2023,"Western Mich.",90,"Houston Christian",84
2023,"Boston College",71,"George Mason",56
2023,Villanova,71,"Michigan St.",73
2023,Loras,55,"Southern Ind.",87
2023,"Purdue Fort Wayne",52,Northwestern,60
2023,Nevada,62,"UT Arlington",43
2023,"Southern Utah",76,Kansas,82
2023,"South Alabama",60,Oklahoma,64
2023,"UC Santa Barbara",54,"Northern Ariz.",63
2023,"North Ala.",68,"Mississippi Val.",76
2023,Florida,76,"Florida St.",67
2023,"Texas Southern",56,Auburn,72
2023,UNCW,50,UConn,86
2023,"UNC Asheville",72,"Tex. A&M-Commerce",64
2023,Denver,70,"Idaho St.",69
2023,Grambling,48,"Grand Canyon",81
2023,"Southern U.",74,California,66
2023,"Arkansas St.",60,"UC Davis",75
2023,"Jacksonville St.",62,Alabama,104
2023,"Santa Clara",69,DePaul,61
2023,Illinois,79,UCLA,70
2023,Merrimack,51,Montana,62
2023,"Boise St.",70,"Loyola Chicago",48
2023,"High Point",68,UNLV,78
2023,"Cal St. Fullerton",94,Pacific,91
2023,"Mount St. Mary's",74,"Southern California",83
2023,"Cal Poly",43,Stanford,80
2023,Rider,68,Stetson,78
2023,Rider,85,"Central Ark.",90
2023,Niagara,66,Stetson,62
2023,"Central Conn. St.",50,Lafayette,55
2023,Franklin,45,IUPUI,59
2023,"Western Caro.",98,"Lamar University",91
2023,"Robert Morris",51,Dayton,60
2023,Elon,63,"NC State",74
2023,"Saint Louis",67,Maryland,95
2023,Winthrop,68,Mercer,77
2023,"Ind.-South Bend",72,"Ball St.",86
2023,"Chicago St.",59,"Kent St.",88
2023,"Bowling Green",68,"St. Bonaventure",81
2023,"Sacred Heart",75,Binghamton,60
2023,Houghton,32,Hartford,98
2023,"Saint Peter's",58,"St. Francis Brooklyn",61
2023,Covenant,55,Chattanooga,108
2023,Lindenwood,78,McNeese,60
2023,Evansville,47,SMU,55
2023,"Eastern Mich.",90,Oakland,92
2023,"Tex. A&M-Commerce",53,"Georgia St.",57
2023,"Youngstown St.",73,"UC San Diego",54
2023,"Middle Tenn.",51,"Missouri St.",75
2023,Buffalo,59,Howard,63
2023,"Army West Point",67,"William & Mary",76
2023,"San Jose St.",80,"Northern Colo.",69
2023,"Southeast Mo. St.",60,Bradley,73
2023,American,58,NJIT,53
2023,Campbell,69,"Southeastern La.",70
2023,"Miami (FL)",74,Providence,64
2023,"South Carolina St.",66,"North Florida",72
2023,FDU,83,Longwood,99
2023,UIC,65,Fordham,79
2023,"N.C. A&T",64,Gardner-Webb,66
2023,"Utah Tech",81,Idaho,71
2023,"Hawaii Pacific",55,Hawaii,79
2023,Northeastern,48,Syracuse,76
2023,Emerson,53,"UMass Lowell",105
2023,"Eastern Ky.",77,"UNC Asheville",75
2023,Belmont,66,"George Mason",62
2023,"Fresno St.",52,"North Texas",61
2023,"Western Mich.",88,Rice,96
2023,"Norfolk St.",89,"Alabama A&M",83
2023,"Detroit Mercy",55,"Fla. Atlantic",76
2023,"St. Thomas (MN)",72,Merrimack,61
2023,Princeton,62,Marist,55
2023,"The Citadel",42,Butler,89
2023,UIW,64,Valparaiso,68
2023,SFA,93,"South Dakota St.",82
2023,Occidental,30,"UC Riverside",106
2023,"St. Katherine",55,"Long Beach St.",84
2023,SIUE,93,VMI,67
2023,Bryant,91,FIU,85
2023,"Coppin St.",67,Marshall,86
2023,"Kennesaw St.",71,"App State",67
2023,Stonehill,81,"Holy Cross",79
2023,"Seattle U",80,Portland,68
2023,"UC Irvine",55,Pepperdine,64
2023,"Ga. Southern",84,"Houston Christian",77
2023,"Okla. Baptist",86,"Oral Roberts",98
2023,Hofstra,48,"Saint Mary's (CA)",76
2023,Nicholls,73,BYU,87
2023,Troy,73,Montana,62
2023,"Portland St.",79,"Oregon St.",66
2023,"Murray St.",77,Tulsa,60
2023,Furman,79,"South Carolina",60
2023,"Kennesaw St.",61,Campbell,85
2023,Lindenwood,88,"Western Caro.",90
2023,"James Madison",64,"North Carolina",80
2023,"La Salle",62,Georgetown,69
2023,"Boston U.",64,"New Hampshire",57
2023,"SUNY Maritime",44,Columbia,96
2023,"Central Conn. St.",76,UMBC,78
2023,"Tex. A&M-Commerce",75,"Eastern Ky.",61
2023,Massachusetts,60,Charlotte,54
2023,"Old Dominion",61,Davidson,66
2023,"Miami (FL)",70,Maryland,88
2023,SIUE,61,Longwood,56
2023,"John Jay",55,Yale,112
2023,"Western Mich.",57,"Ga. Southern",63
2023,"Crown (MN)",55,"North Dakota St.",76
2023,"Montana St.",81,"North Dakota",71
2023,Siena,59,Harvard,69
2023,"Alabama St.",54,Pittsburgh,73
2023,Voorhees,61,Jacksonville,91
2023,Radford,90,"Army West Point",75
2023,"Youngstown St.",67,Navy,80
2023,"Lamar University",57,McNeese,66
2023,"Southeastern La.",74,"App State",83
2023,"Wake Forest",75,"LMU (CA)",77
2023,Illinois,61,Virginia,70
2023,Montreat,70,"N.C. Central",86
2023,Wagner,44,"Seton Hall",82
2023,"Prairie View",79,"UT Martin",80
2023,"Texas Southern",63,Samford,78
2023,VMI,89,FDU,93
2023,"Ark.-Pine Bluff",58,Nebraska,82
2023,"UNC Asheville",68,"Georgia St.",74
2023,"Virginia Tech",75,"Col. of Charleston",77
2023,Providence,73,"Saint Louis",76
2023,ETSU,62,"Tennessee Tech",69
2023,"Texas A&M",67,"Loyola Chicago",51
2023,DePaul,78,"Oklahoma St.",82
2023,"N.C. A&T",64,Wofford,78
2023,VCU,47,Memphis,62
2023,"Delaware St.",60,UConn,95
2023,"Queens (NC)",74,"Morgan St.",64
2023,"Miami (OH)",56,Indiana,86
2023,UCLA,75,Baylor,80
2023,Drake,61,Wyoming,56
2023,Fredonia,52,Canisius,98
2023,Milwaukee,53,"Iowa St.",68
2023,"Penn St.",68,"Colorado St.",56
2023,Colorado,55,"Boise St.",68
2023,"Santa Clara",50,UCF,57
2023,"Mississippi Val.",62,Missouri,83
2023,Kentucky,72,Gonzaga,88
2023,"Jackson St.",91,"Little Rock",94
2023,Ohio,66,Michigan,70
2023,"Green Bay",56,"Utah Valley",79
2023,"Tarleton St.",70,"Boston College",54
2023,Houston,66,Oregon,56
2023,"Mount St. Mary's",73,"Cal Poly",68
2023,"Kansas City",83,Toledo,71
2023,"Illinois St.",61,LSU,77
2023,"Austin Peay",74,UAlbany,59
2023,Bryant,98,"Detroit Mercy",88
2023,UNI,69,"San Francisco",75
2023,"St. Mary-Woods",40,"Eastern Ill.",102
2023,Buffalo,82,"George Mason",74
2023,"Indiana St.",79,"East Carolina",75
2023,Akron,72,"Western Ky.",53
2023,"Grand Canyon",43,"Wichita St.",55
2023,Bucknell,66,Presbyterian,65
2023,"Texas Tech",65,Creighton,76
2023,CSUN,73,"Tennessee St.",74
2023,Howard,73,Belmont,96
2023,UIC,77,Stonehill,71
2023,Louisville,54,Arkansas,80
2023,"UT Arlington",38,Drexel,59
2023,Nevada,75,Tulane,66
2023,"Central Mich.",67,"High Point",68
2023,Wyoming,48,"Boston College",59
2023,"Western Ill.",77,UTRGV,78
2023,UAB,80,"South Fla.",65
2023,Utah,68,"Georgia Tech",64
2023,Mercer,72,"Florida St.",81
2023,"Loyola Maryland",41,Clemson,72
2023,Syracuse,74,Richmond,71
2023,"Albany St. (GA)",65,"Florida A&M",70
2023,Lehigh,82,"Saint Francis (PA)",76
2023,"North Florida",82,Duquesne,83
2023,"Holy Cross",53,Fordham,67
2023,Monmouth,66,Colgate,85
2023,"Mount Olive",47,UNCW,94
2023,"Chicago St.",70,Marshall,82
2023,ULM,58,"Louisiana Tech",79
2023,Bethune-Cookman,63,"Charleston So.",78
2023,Texas,73,"Northern Ariz.",48
2023,"Abilene Christian",61,"Wright St.",77
2023,FGCU,82,"Northern Ky.",61
2023,"Rhode Island",57,"Kansas St.",77
2023,Omaha,64,Iowa,100
2023,"Houston Christian",67,Rice,76
2023,Covenant,61,Lipscomb,86
2023,Drake,71,"Tarleton St.",64
2023,Marquette,55,"Mississippi St.",58
2023,Bellarmine,57,Duke,74
2023,Georgia,66,"Saint Joseph's",53
2023,"Washington St.",82,"Eastern Wash.",56
2023,"USC Upstate",56,"Air Force",83
2023,Hampton,66,"UC Santa Barbara",79
2023,"Ohio St.",77,"San Diego St.",88
2023,"St. John's (NY)",78,Temple,72
2023,"LIFE Pacific",54,"UC Irvine",116
2023,"UC Riverside",72,"Weber St.",65
2023,"Texas St.",59,California,55
2023,"San Diego Christian",69,"San Diego",98
2023,"California Baptist",61,Minnesota,62
2023,Cincinnati,93,Arizona,101
2023,"Southern Ill.",49,UNLV,56
2023,"Illinois St.",66,"Western Ky.",78
2023,"East Carolina",86,Toledo,75
2023,UNI,67,"Grand Canyon",69
2023,"Sam Houston",88,NIU,54
2023,"Austin Peay",65,Bucknell,79
2023,"Purdue Fort Wayne",74,"Eastern Mich.",67
2023,NJIT,85,"Sacred Heart",75
2023,"Northern Ky.",56,"UT Arlington",60
2023,LSU,73,Akron,58
2023,"San Francisco",67,"Wichita St.",63
2023,"South Dakota",68,LIU,58
2023,"Texas Tech",70,Louisville,38
2023,"Southern Miss.",77,Winthrop,52
2023,"Holy Cross",66,UIC,89
2023,Georgia,73,UAB,87
2023,"Ohio St.",81,Cincinnati,53
2023,"Indiana St.",61,"Kansas City",63
2023,Tulane,78,"Rhode Island",75
2023,Canisius,70,Cornell,79
2023,"UT Martin",64,"Arkansas St.",70
2023,Bradley,64,Auburn,85
2023,"North Ala.",75,Hampton,74
2023,"CSU Bakersfield",73,"A&M-Corpus Christi",63
2023,"St. Andrews",57,"N.C. A&T",109
2023,FDU-Florham,45,Hartford,82
2023,"Bowling Green",66,"Notre Dame",82
2023,"South Fla.",75,"Saint Joseph's",62
2023,Temple,49,Richmond,61
2023,UMBC,72,"UNC Greensboro",76
2023,Stonehill,60,Fordham,71
2023,"Kentucky St.",49,"Morehead St.",114
2023,Rider,46,Rutgers,76
2023,"St. Mary's (MD)",41,"Norfolk St.",91
2023,"Coppin St.",67,Towson,83
2023,Truett-McConnell,48,"Tennessee Tech",84
2023,Vermont,44,Yale,73
2023,Elon,53,"Jacksonville St.",78
2023,"UC San Diego",75,"George Washington",70
2023,"Southern Ind.",66,"St. Bonaventure",80
2023,"Northern Ariz.",79,UTRGV,91
2023,"Our Lady of the Lake",76,UIW,85
2023,"William Woods",49,"Southeast Mo. St.",87
2023,"Weber St.",77,"Abilene Christian",67
2023,Nevada,87,"Kansas St.",96
2023,FGCU,67,Drexel,59
2023,"Jarvis Christian",52,Nicholls,97
2023,Creighton,90,Arkansas,87
2023,"Paul Quinn",46,"North Texas",76
2023,Marist,59,UMES,70
2023,Wis.-Stout,61,"North Dakota",92
2023,"Crowley's Ridge",56,"Ark.-Pine Bluff",70
2023,"Prairie View",75,UTSA,82
2023,"Colo. Christian",70,"Northern Colo.",69
2023,Louisiana,76,SMU,72
2023,FDU,61,Pittsburgh,83
2023,Penn,74,Lafayette,68
2023,Liberty,52,Northwestern,66
2023,UAlbany,68,Presbyterian,65
2023,"Mont. St.-Northern",51,Montana,63
2023,Grambling,49,"Arizona St.",80
2023,Alcorn,61,UTEP,73
2023,"Oral Roberts",85,"Utah St.",95
2023,Westcliff,57,"Cal St. Fullerton",78
2023,"Mount St. Mary's",69,Pacific,65
2023,"Wright St.",65,"UC Riverside",70
2023,"Sacramento St.",71,"UC Davis",82
2023,"San Diego St.",70,Arizona,87
2023,"Illinois St.",44,"Rhode Island",57
2023,"Northern Ky.",69,Toledo,82
2023,NIU,86,LIU,61
2023,American,74,Georgetown,70
2023,"NC State",74,Kansas,80
2023,Charlotte,49,"Detroit Mercy",70
2023,"Eastern Mich.",87,Winthrop,101
2023,"Old Westbury",51,"Saint Peter's",98
2023,"North Greenville",59,Wofford,70
2023,"Chicago St.",63,"Cleveland St.",77
2023,"South Dakota",49,"Sam Houston",80
2023,"UT Arlington",65,"East Carolina",79
2023,"Western Ky.",71,Tulane,65
2023,Columbia,79,Binghamton,81
2023,Radford,51,"William & Mary",62
2023,Wisconsin,43,Dayton,42
2023,"Texas Tech",73,"Ohio St.",80
2023,"Purdue Fort Wayne",58,"Southern Miss.",70
2023,CSUN,66,"Central Mich.",82
2023,Valparaiso,49,Samford,79
2023,D'Youville,53,Niagara,91
2023,"The Citadel",72,"New Orleans",65
2023,"St. Thomas (MN)",76,Milwaukee,72
2023,"Morgan St.",80,"LMU (CA)",81
2023,Maine,66,"Central Conn. St.",58
2023,Lipscomb,72,Chattanooga,66
2023,"North Florida",56,Kentucky,96
2023,"Wright St.",87,"Weber St.",65
2023,McNeese,60,Baylor,89
2023,Jacksonville,64,Campbell,43
2023,Brescia,84,"Eastern Ky.",122
2023,BYU,76,"Southern California",82
2023,Denver,86,IUPUI,64
2023,Akron,58,Nevada,62
2023,Drexel,81,"Indiana St.",85
2023,Creighton,79,Arizona,81
2023,"Tennessee St.",72,"High Point",77
2023,Bradley,44,Liberty,55
2023,Marquette,84,"Georgia Tech",60
2023,"A&M-Corpus Christi",98,Alcorn,67
2023,"Kent St.",72,"Col. of Charleston",74
2023,"Mississippi Val.",51,"Air Force",64
2023,Lynchburg,72,"Queens (NC)",107
2023,"Abilene Christian",65,"UC Riverside",76
2023,"Little Rock",68,Indiana,87
2023,"St. Francis Brooklyn",56,"Miami (FL)",79
2023,Evansville,56,UCF,76
2023,"App State",74,ETSU,70
2023,"UMass Lowell",73,Brown,62
2023,Franciscan,53,"Saint Francis (PA)",120
2023,"Alabama St.",57,Duquesne,75
2023,"Stony Brook",50,FIU,83
2023,Merrimack,57,Providence,71
2023,Idaho,71,"Cal Poly",82
2023,Menlo,51,"Santa Clara",64
2023,Southern-N.O.,61,Troy,118
2023,"Coastal Carolina",51,Missouri,89
2023,FGCU,73,"Kansas City",59
2023,LSU,59,"Kansas St.",61
2023,Louisville,62,Cincinnati,81
2023,Butler,45,Tennessee,71
2023,"Louisiana Tech",80,"Alabama A&M",75
2023,"Idaho St.",76,Lindenwood,77
2023,"Paul Quinn",53,"Saint Louis",96
2023,Utah,49,"Mississippi St.",52
2023,Auburn,43,Northwestern,42
2023,"South Carolina St.",74,"Wake Forest",105
2023,"Jackson St.",68,Michigan,78
2023,"CSU Bakersfield",67,UTEP,68
2023,"Fresno St.",57,Washington,62
2023,Syracuse,69,"St. John's (NY)",76
2023,"North Ala.",71,"UC Santa Barbara",89
2023,"Pacific Lutheran",53,"Seattle U",89
2023,Arkansas,78,"San Diego St.",74
2023,Pepperdine,53,UCLA,100
2023,Minnesota,62,UNLV,71
2023,"California Baptist",61,"Southern Ill.",64
2023,Manhattan,67,Northeastern,69
2023,Princeton,74,"Army West Point",66
2023,"Florida St.",63,Siena,80
2023,Wisconsin,68,Kansas,69
2023,"North Carolina",89,Portland,81
2023,"Ole Miss",72,Stanford,68
2023,Tennessee,73,"Southern California",66
2023,Duke,54,"Oregon St.",51
2023,IUPUI,84,"New Orleans",87
2023,"Iowa St.",81,Villanova,79
2023,Oklahoma,69,Nebraska,56
2023,Dayton,64,"NC State",76
2023,"The Citadel",71,Denver,74
2023,Florida,83,Xavier,90
2023,Memphis,69,"Seton Hall",70
2023,Butler,75,BYU,70
2023,UConn,83,Oregon,59
2023,"Fresno St.",59,Vanderbilt,67
2023,Purdue,80,"West Virginia",68
2023,Alabama,81,"Michigan St.",70
2023,"Saint Mary's (CA)",75,Vanderbilt,65
2023,"Portland St.",78,Gonzaga,102
2023,Washington,68,"Saint Mary's (CA)",64
2023,"Coastal Ga.",54,"James Madison",100
2023,Siena,62,"Ole Miss",74
2023,"Southern U.",76,"Loyola Maryland",58
2023,"Ball St.",73,Vermont,78
2023,"Mary Baldwin",60,Longwood,112
2023,"Jackson St.",51,Indiana,90
2023,"Texas A&M",82,DePaul,66
2023,"CSU Bakersfield",54,Alcorn,62
2023,"Southern California",59,Wisconsin,64
2023,"South Dakota St.",61,Valparaiso,50
2023,"Florida St.",60,Stanford,70
2023,SFA,44,Quinnipiac,58
2023,Delaware,72,Colgate,68
2023,"San Francisco",80,Davidson,89
2023,Tusculum,74,Furman,102
2023,"Loyola Chicago",55,Harvard,61
2023,"Utah Tech",52,"North Dakota",67
2023,Cornell,81,Monmouth,63
2023,"Eastern Ill.",67,Ohio,78
2023,"St. Francis Brooklyn",60,"South Fla.",75
2023,ULM,56,Omaha,63
2023,UNCW,68,"Missouri St.",54
2023,Portland,83,Villanova,71
2023,Denver,77,"New Orleans",76
2023,Bellarmine,59,"LMU (CA)",80
2023,"Louisiana Tech",79,Samford,76
2023,Duke,71,Xavier,64
2023,BYU,79,Dayton,75
2023,"USC Upstate",53,"South Carolina",68
2023,"Detroit Mercy",54,"Washington St.",96
2023,"A&M-Corpus Christi",67,UTEP,72
2023,"Coppin St.",79,Maryland,95
2023,"Notre Dame",51,"St. Bonaventure",63
2023,Fairfield,74,Towson,69
2023,"UNC Greensboro",77,"Montana St.",66
2023,Hartford,55,Penn,75
2023,IUPUI,53,"The Citadel",74
2023,"Long Beach St.",78,Oakland,70
2023,"Stony Brook",52,"Eastern Wash.",81
2023,"San Jose St.",54,"North Texas",69
2023,"North Carolina",65,"Iowa St.",70
2023,Nebraska,61,Memphis,73
2023,"Oregon St.",68,Florida,81
2023,UMES,45,Virginia,72
2023,Dartmouth,64,UIW,69
2023,Evansville,67,"South Alabama",78
2023,"Tenn. Southern",79,"Alabama A&M",90
2023,Nicholls,56,"UC Irvine",83
2023,"Jacksonville St.",61,"New Mexico",79
2023,"William & Mary",64,Pittsburgh,80
2023,Lafayette,57,"Penn St.",70
2023,"Middle Tenn.",64,Hofstra,54
2023,Iowa,74,Clemson,71
2023,Tennessee,64,Kansas,50
2023,"Prairie View",67,"Arkansas St.",59
2023,Tulsa,56,"Oklahoma St.",82
2023,"Charleston So.",64,"Virginia Tech",69
2023,Oklahoma,77,"Seton Hall",64
2023,Grambling,75,UTSA,55
2023,"Sacramento St.",61,Hawaii,74
2023,"West Virginia",89,"Portland St.",71
2023,Lindenwood,59,Illinois,92
2023,"Robert Morris",66,Mercer,72
2023,Idaho,84,Pacific,81
2023,"New Mexico St.",90,"San Diego",77
2023,California,48,TCU,59
2023,UConn,82,Alabama,67
2023,Butler,61,"NC State",76
2023,"Northern Colo.",80,"North Dakota St.",70
2023,"Texas St.",78,"Southern Utah",65
2023,Purdue,84,Gonzaga,66
2023,"Army West Point",71,Manhattan,72
2023,Northeastern,54,Princeton,56
2023,"Mount St. Mary's",59,Navy,75
2023,"Loyola Maryland",65,ULM,64
2023,"Cleveland St.",71,"Western Mich.",49
2023,"Houston Christian",69,Missouri,105
2023,"Alabama St.",67,"Eastern Ill.",58
2023,"James Madison",79,"South Dakota St.",60
2023,UMBC,70,Georgetown,79
2023,"Utah Tech",66,"Cal St. Fullerton",60
2023,"Missouri St.",64,"Ball St.",67
2023,Hampton,70,"Wake Forest",97
2023,"Fla. Atlantic",73,UAlbany,56
2023,Rhodes,53,UAB,110
2023,"William Carey",62,"Southeastern La.",96
2023,Oglethorpe,73,"Ga. Southern",101
2023,Regent,58,VMI,108
2023,"Little Rock",67,"Miami (OH)",80
2023,"Southern U.",78,Omaha,88
2023,Greensboro,51,"N.C. A&T",78
2023,Hartford,50,Delaware,78
2023,"UNC Greensboro",53,Hofstra,65
2023,Marist,60,Bucknell,54
2023,Binghamton,62,"La Salle",65
2023,Niagara,70,"St. John's (NY)",78
2023,"Western Caro.",61,"UNC Asheville",73
2023,"Queens (NC)",65,"George Mason",72
2023,"South Dakota",59,"Coastal Carolina",66
2023,NIU,76,UNI,83
2023,"New Hampshire",54,"George Washington",75
2023,"Kent St.",44,Houston,49
2023,"South Alabama",60,Towson,62
2023,Oakland,67,"San Jose St.",80
2023,"Central Conn. St.",49,Rutgers,83
2023,"South Carolina St.",64,"Western Ky.",90
2023,"Boston U.",52,"Southeast Mo. St.",63
2023,"Youngstown St.",88,"Western Ill.",64
2023,Gardner-Webb,53,"N.C. Central",58
2023,Howard,56,"Austin Peay",55
2023,Clemson,67,California,59
2023,UTRGV,54,Texas,91
2023,Columbia,64,Providence,78
2023,Bryant,73,Syracuse,72
2023,Presbyterian,42,Charlotte,69
2023,"North Ala.",61,"Georgia Tech",80
2023,"Kennesaw St.",61,VCU,64
2023,Merrimack,41,Bradley,83
2023,"Southern Ind.",69,"Bowling Green",57
2023,"Louisiana Tech",91,"Tenn. Southern",47
2023,"Tarleton St.",71,"Wichita St.",83
2023,"Utah Valley",69,"Boise St.",87
2023,"Mississippi Val.",45,"Colorado St.",88
2023,Colgate,69,Penn,81
2023,SFA,63,"Middle Tenn.",75
2023,"Delaware St.",53,Liberty,80
2023,"Robert Morris",53,Evansville,54
2023,Bethune-Cookman,68,"Idaho St.",66
2023,"UC Davis",85,Milwaukee,87
2023,UNCW,68,Vermont,66
2023,Louisiana,64,Drake,76
2023,"Northwestern St.",74,"Central Ark.",66
2023,"Murray St.",66,Chattanooga,69
2023,Iowa,66,TCU,79
2023,"San Diego",70,Nicholls,72
2023,American,66,"Saint Francis (PA)",55
2023,"East Carolina",50,"Old Dominion",71
2023,UIC,78,"Green Bay",64
2023,Quinnipiac,70,"Montana St.",53
2023,"North Dakota St.",55,"New Mexico",76
2023,"Morehead St.",59,Marshall,83
2023,Fairfield,58,Mercer,60
2023,"St. Thomas (MN)",66,Utah,95
2023,"Central Mich.",61,"California Baptist",77
2023,"Benedictine Mesa",53,"Grand Canyon",110
2023,SIUE,64,"Kansas City",54
2023,"Long Beach St.",47,"North Texas",68
2023,"Chicago St.",68,Marquette,82
2023,"Southern Utah",91,"Sacramento St.",87
2023,"New Mexico St.",68,"UC Irvine",85
2023,"Jacksonville St.",82,"Northern Colo.",86
2023,"LIFE Pacific",54,UNLV,126
2023,Oregon,70,"Michigan St.",74
2023,SFA,75,"UNC Greensboro",58
2023,Stanford,48,Memphis,56
2023,"Rhode Island",49,"Boston College",53
2023,Valparaiso,81,"James Madison",79
2023,Oakland,64,"Missouri St.",76
2023,Stetson,85,Campbell,87
2023,Stonehill,59,"UMass Lowell",73
2023,Colby-Sawyer,61,"Holy Cross",95
2023,ETSU,47,Georgia,62
2023,"Trinity Christian",68,"Indiana St.",105
2023,"Montana St.",71,"Middle Tenn.",72
2023,Harvard,60,Fordham,68
2023,"Ole Miss",55,Oklahoma,59
2023,"Cal St. Fullerton",57,"North Dakota",73
