,year,date,team1,team1_score,team2,team2_score
1882,2024,2023-12-10,Central Ark.,73,Eastern Ill.,70
1883,2024,2023-12-10,Ecclesia,52,UT Martin,110
1884,2024,2023-12-10,Memphis,81,Texas A&M,75
1885,2024,2023-12-10,Howard Payne,69,Abilene Christian,120
1886,2024,2023-12-10,Ole Miss,70,UCF,68
1887,2024,2023-12-10,Bethany (WV),56,Eastern Ky.,121
1888,2024,2023-12-10,Tennessee Tech,72,ETSU,73
1889,2024,2023-12-10,Long Beach St.,84,Southern California,79
1890,2024,2023-12-10,Michigan,90,Iowa,80
1891,2024,2023-12-10,Boston College,86,St. John's (NY),80
1892,2024,2023-12-10,Elon,73,UNC Greensboro,82
1893,2024,2023-12-10,Tennessee St.,71,Lipscomb,78
1894,2024,2023-12-10,Saint Francis (PA),54,Iona,61
1895,2024,2023-12-10,Tulsa,57,Oklahoma St.,72
1896,2024,2023-12-10,Michigan St.,70,Nebraska,77
1897,2024,2023-12-10,Temple,78,UAlbany,73
1898,2024,2023-12-10,Grambling,65,Washington St.,83
1899,2024,2023-12-10,Hawaii Pacific,53,Hawaii,78
1900,2024,2023-12-11,Gallaudet,61,Longwood,92
1901,2024,2023-12-11,Northern Colo.,99,Tex. A&M-Commerce,101
1902,2024,2023-12-11,Howard,68,Penn,78
1903,2024,2023-12-11,Stonehill,62,New Hampshire,75
1904,2024,2023-12-11,Mary Baldwin,53,Hampton,100
1905,2024,2023-12-11,North Greenville,60,Gardner-Webb,79
1906,2024,2023-12-11,Delaware,73,Robert Morris,69
1907,2024,2023-12-11,Columbia,87,FDU,83
1908,2024,2023-12-11,Yale,73,Quinnipiac,66
1909,2024,2023-12-11,Jacksonville,85,South Carolina St.,86
1910,2024,2023-12-11,Alabama A&M,91,Samford,118
1911,2024,2023-12-11,Jarvis Christian,58,Texas St.,107
1912,2024,2023-12-11,Mississippi Val.,40,Gonzaga,78
1913,2024,2023-12-11,Utah Tech,75,CSUN,80
1914,2024,2023-12-11,New Orleans,72,San Francisco,85
1915,2024,2023-12-12,Champion Chris.,61,Southern U.,109
1916,2024,2023-12-12,LIU,65,UMass Lowell,78
1917,2024,2023-12-12,Monmouth,61,Seton Hall,70
1918,2024,2023-12-12,UT Martin,67,NC State,81
1919,2024,2023-12-12,Alcorn,65,Maryland,105
1920,2024,2023-12-12,N.C. Central,67,N.C. A&T,62
1921,2024,2023-12-12,Western Ky.,91,Wright St.,84
1922,2024,2023-12-12,Hofstra,68,Duke,89
1923,2024,2023-12-12,VMI,56,Radford,73
1924,2024,2023-12-12,Ark.-Pine Bluff,86,South Fla.,104
1925,2024,2023-12-12,Bethel (TN),74,Tennessee Tech,81
1926,2024,2023-12-12,Pfeiffer,59,Campbell,88
1927,2024,2023-12-12,Southern-N.O.,63,Troy,110
1928,2024,2023-12-12,UMBC,60,Saint Peter's,66
1929,2024,2023-12-12,Bryant,53,Cincinnati,85
1930,2024,2023-12-12,Bowie St.,73,George Washington,88
1931,2024,2023-12-12,Ga. Southern,56,Tennessee,74
1932,2024,2023-12-12,Southeastern La.,60,Louisiana Tech,89
1933,2024,2023-12-12,ULM,62,Sam Houston,63
1934,2024,2023-12-12,Tabor,57,Kansas City,80
1935,2024,2023-12-12,IUPUI,65,Minnesota,101
1936,2024,2023-12-12,Sterling (KS),47,Tarleton St.,85
1937,2024,2023-12-12,Avila,64,Lindenwood,81
1938,2024,2023-12-12,Green Bay,70,UIC,68
1939,2024,2023-12-12,Austin Peay,70,Southern Ill.,68
1940,2024,2023-12-12,Waldorf,36,North Dakota,87
1941,2024,2023-12-12,Prairie View,55,UNI,74
1942,2024,2023-12-12,Coppin St.,54,Georgetown,71
1943,2024,2023-12-12,Northwestern St.,54,Boise St.,95
1944,2024,2023-12-12,Northern N.M.,71,New Mexico St.,76
1945,2024,2023-12-12,Oral Roberts,76,Texas Tech,82
1946,2024,2023-12-12,California Baptist,55,Oregon,76
1947,2024,2023-12-13,Mid-Atlantic Christ.,51,Presbyterian,118
1948,2024,2023-12-13,UIW,57,Rice,80
1949,2024,2023-12-13,Regent,49,Howard,88
1950,2024,2023-12-13,Bryn Athyn,40,Princeton,92
1951,2024,2023-12-13,Norfolk St.,78,Stony Brook,84
1952,2024,2023-12-13,FIU,60,Fla. Atlantic,94
1953,2024,2023-12-13,Marshall,87,Toledo,88
1954,2024,2023-12-13,App State,93,Queens (NC),81
1955,2024,2023-12-13,Boston U.,54,Dartmouth,63
1956,2024,2023-12-13,North Ala.,76,Charleston So.,64
1957,2024,2023-12-13,Murray St.,81,Mississippi St.,85
1958,2024,2023-12-13,UTSA,84,Little Rock,93
1959,2024,2023-12-13,Tennessee St.,52,Liberty,74
1960,2024,2023-12-13,Chicago St.,75,Northwestern,73
1961,2024,2023-12-13,Arkansas St.,75,Louisville,63
1962,2024,2023-12-13,Longwood,80,Milwaukee,67
1963,2024,2023-12-13,Southern Miss.,48,McNeese,67
1964,2024,2023-12-13,UAB,93,Alabama A&M,82
1965,2024,2023-12-13,Alabama St.,56,LSU,74
1966,2024,2023-12-13,UNC Asheville,62,Auburn,87
1967,2024,2023-12-13,Eastern Ky.,62,Louisiana,73
1968,2024,2023-12-13,Denver,74,BYU,90
1969,2024,2023-12-13,Portland Bible,34,Eastern Wash.,103
1970,2024,2023-12-13,Creighton,64,UNLV,79
1971,2024,2023-12-13,Utah St.,84,Santa Clara,82
1972,2024,2023-12-13,Weber St.,55,Nevada,72
1973,2024,2023-12-13,Seattle U,59,San Francisco,62
1974,2024,2023-12-14,Trinity Baptist,54,Jacksonville,91
1975,2024,2023-12-14,Bethany (WV),70,Youngstown St.,107
1976,2024,2023-12-14,Jacksonville St.,60,Wisconsin,75
1977,2024,2023-12-14,The Citadel,71,Col. of Charleston,86
1978,2024,2023-12-14,St. Mary-Woods,33,Morehead St.,102
1979,2024,2023-12-14,East Carolina,65,Florida,70
1980,2024,2023-12-14,Furman,110,Tulane,117
1981,2024,2023-12-14,Saint Augustine's,48,Campbell,97
1982,2024,2023-12-14,Cumberlands (KY),59,Northern Ky.,94
1983,2024,2023-12-14,Birmingham-So.,51,New Orleans,91
1984,2024,2023-12-14,Grambling,56,Drake,68
1985,2024,2023-12-14,ULM,73,Lamar University,97
1986,2024,2023-12-14,Mayville St.,62,South Dakota St.,94
1987,2024,2023-12-14,St. Thomas (MN),79,Marquette,84
1988,2024,2023-12-15,Mount St. Mary's,72,Saint Francis (PA),65
1989,2024,2023-12-15,Bridgewater (VA),70,Elon,104
1990,2024,2023-12-15,Saginaw Valley,70,Butler,96
1991,2024,2023-12-15,St. Andrews,50,N.C. Central,102
1992,2024,2023-12-15,Tusculum,43,ETSU,105
1993,2024,2023-12-15,Texas St.,73,Sam Houston,60
1994,2024,2023-12-15,A&M-Corpus Christi,86,UTRGV,76
1995,2024,2023-12-15,Northern Colo.,68,Colorado,90
1996,2024,2023-12-15,Cleveland St.,76,Bradley,69
1997,2024,2023-12-15,New Mexico,73,New Mexico St.,72
1998,2024,2023-12-15,Portland St.,65,San Diego,69
1999,2024,2023-12-15,CSU Bakersfield,58,Fresno St.,61
2000,2024,2023-12-15,UConn,76,Gonzaga,63
2001,2024,2023-12-16,LSU,85,Texas,96
2002,2024,2023-12-16,Georgia Tech,82,Penn St.,81
2003,2024,2023-12-16,Lindenwood,73,IUPUI,67
2004,2024,2023-12-16,La Salle,77,Miami (FL),84
2005,2024,2023-12-16,Kansas,75,Indiana,71
2006,2024,2023-12-16,LIU,61,Rutgers,83
2007,2024,2023-12-16,St. Andrews,26,Liberty,99
2008,2024,2023-12-16,NJIT,81,Niagara,89
2009,2024,2023-12-16,Sacred Heart,64,Providence,78
2010,2024,2023-12-16,Indiana St.,83,Ball St.,72
2011,2024,2023-12-16,Southern U.,81,Tulane,105
2012,2024,2023-12-16,Towson,93,Bryant,101
2013,2024,2023-12-16,James Madison,88,Hampton,71
2014,2024,2023-12-16,South Carolina St.,50,Pittsburgh,86
2015,2024,2023-12-16,Trinity Baptist,72,North Florida,113
2016,2024,2023-12-16,Western Mich.,68,UIC,89
2017,2024,2023-12-16,Kennesaw St.,94,Presbyterian,84
2018,2024,2023-12-16,Washington St.,61,Santa Clara,69
2019,2024,2023-12-16,Dartmouth,54,Le Moyne,80
2020,2024,2023-12-16,FGCU,65,Mercer,70
2021,2024,2023-12-16,Temple,78,VCU,87
2022,2024,2023-12-16,Kansas City,69,Bowling Green,79
2023,2024,2023-12-16,UAlbany,52,Drexel,71
2024,2024,2023-12-16,Rider,71,Monmouth,77
2025,2024,2023-12-16,Norfolk St.,58,Hofstra,74
2026,2024,2023-12-16,Baylor,64,Michigan St.,88
2027,2024,2023-12-16,Georgetown,72,Notre Dame,68
2028,2024,2023-12-16,Texas A&M,66,Houston,70
2029,2024,2023-12-16,Eastern Mich.,66,Michigan,83
2030,2024,2023-12-16,Clemson,77,Memphis,79
2031,2024,2023-12-16,UNCW,82,Ga. Southern,77
2032,2024,2023-12-16,Boyce,59,Tennessee St.,117
2033,2024,2023-12-16,Missouri St.,72,Tulsa,73
2034,2024,2023-12-16,Lynchburg,63,Davidson,98
2035,2024,2023-12-16,Rice,76,Northwestern St.,51
2036,2024,2023-12-16,Austin Peay,64,Western Ky.,65
2037,2024,2023-12-16,Belmont,93,Samford,99
2038,2024,2023-12-16,UCLA,60,Ohio St.,67
2039,2024,2023-12-16,Fordham,55,St. John's (NY),77
2040,2024,2023-12-16,Radford,70,Bucknell,63
2041,2024,2023-12-16,Loyola Chicago,64,South Fla.,77
2042,2024,2023-12-16,Fla. Atlantic,64,St. Bonaventure,54
2043,2024,2023-12-16,Evansville,70,Bellarmine,61
2044,2024,2023-12-16,North Ala.,67,Tennessee Tech,70
2045,2024,2023-12-16,Vermont,51,Virginia Tech,73
2046,2024,2023-12-16,Southern Utah,74,Northern Ariz.,76
2047,2024,2023-12-16,San Francisco,53,Utah St.,54
2048,2024,2023-12-16,Gardner-Webb,59,App State,80
2049,2024,2023-12-16,Southeastern La.,61,Murray St.,55
2050,2024,2023-12-16,Chicago St.,63,Valparaiso,62
2051,2024,2023-12-16,Utah Valley,62,Utah,76
2052,2024,2023-12-16,Arizona,84,Purdue,92
2053,2024,2023-12-16,Florida A&M,52,Iowa,88
2054,2024,2023-12-16,Western Caro.,70,USC Upstate,53
2055,2024,2023-12-16,Rhode Island,56,Delaware,67
2056,2024,2023-12-16,UC Santa Barbara,68,LMU (CA),59
2057,2024,2023-12-16,Air Force,73,UT Arlington,76
2058,2024,2023-12-16,Central Conn. St.,57,UMass Lowell,54
2059,2024,2023-12-16,UC Davis,82,Pacific,61
2060,2024,2023-12-16,High Point,58,Georgia,66
2061,2024,2023-12-16,North Carolina,83,Kentucky,87
2062,2024,2023-12-16,Northwestern,56,DePaul,46
2063,2024,2023-12-16,Lipscomb,66,Arkansas,69
2064,2024,2023-12-16,Charleston So.,69,South Carolina,73
2065,2024,2023-12-16,Trinity (FL),55,FIU,146
2066,2024,2023-12-16,Northeastern,54,Virginia,56
2067,2024,2023-12-16,Loyola Maryland,54,George Mason,62
2068,2024,2023-12-16,West Virginia,79,Massachusetts,87
2069,2024,2023-12-16,Charlotte,56,Richmond,64
2070,2024,2023-12-16,Saint Joseph's,83,Iona,58
2071,2024,2023-12-16,Bethune-Cookman,63,Purdue Fort Wayne,86
2072,2024,2023-12-16,UNC Greensboro,65,Marshall,72
2073,2024,2023-12-16,Saint Mary's (CA),69,UNLV,67
2074,2024,2023-12-16,Dayton,82,Cincinnati,68
2075,2024,2023-12-16,Southern Ill.,68,Wichita St.,69
2076,2024,2023-12-16,California,78,Ole Miss,88
2077,2024,2023-12-16,Vanderbilt,54,Texas Tech,76
2078,2024,2023-12-16,Winthrop,59,Xavier,75
2079,2024,2023-12-16,Champion Chris.,72,Houston Christian,107
2080,2024,2023-12-16,Chattanooga,88,Alabama A&M,72
2081,2024,2023-12-16,SMU,68,Florida St.,57
2082,2024,2023-12-16,California Baptist,70,UC Riverside,69
2083,2024,2023-12-16,Alabama,82,Creighton,85
2084,2024,2023-12-16,Louisiana Tech,74,Saint Louis,75
2085,2024,2023-12-16,Weber St.,84,Wyoming,71
2086,2024,2023-12-16,Green Bay,47,Oklahoma,81
2087,2024,2023-12-16,SAGU American Indian,81,Montana St.,106
2088,2024,2023-12-16,Georgia St.,54,BYU,86
2089,2024,2023-12-16,North Dakota,79,Utah Tech,62
2090,2024,2023-12-16,Portland,63,Grand Canyon,91
2091,2024,2023-12-16,Texas Southern,79,N.C. A&T,85
2092,2024,2023-12-16,Arizona St.,59,TCU,79
2093,2024,2023-12-16,South Dakota,78,UC Irvine,121
2094,2024,2023-12-16,NC State,70,Tennessee,79
2095,2024,2023-12-17,Jackson St.,81,Howard,74
2096,2024,2023-12-17,Southern California,75,Auburn,91
2097,2024,2023-12-17,Syracuse,83,Oregon,63
2098,2024,2023-12-17,Washington Col.,33,Navy,91
2099,2024,2023-12-17,Stony Brook,78,Army West Point,74
2100,2024,2023-12-17,Colgate,57,Illinois,74
2101,2024,2023-12-17,Hartford,44,Stonehill,71
2102,2024,2023-12-17,Miami-Hamilton,45,Akron,88
2103,2024,2023-12-17,Alcorn,82,UNI,100
2104,2024,2023-12-17,VMI,49,Longwood,68
2105,2024,2023-12-17,Stetson,80,Omaha,88
2106,2024,2023-12-17,Ky. Christian,54,Wofford,105
2107,2024,2023-12-17,Wagner,51,Fairfield,63
2108,2024,2023-12-17,Saint Vincent,46,Robert Morris,95
2109,2024,2023-12-17,Pepperdine,63,Louisville,85
2110,2024,2023-12-17,Blackburn,66,Eastern Ill.,87
2111,2024,2023-12-17,Crown (MN),66,St. Thomas (MN),85
2112,2024,2023-12-17,UTSA,65,Oregon St.,66
2113,2024,2023-12-17,Nebraska,62,Kansas St.,46
2114,2024,2023-12-17,Montevallo,56,UAB,92
2115,2024,2023-12-17,Cal St. Fullerton,65,Boise St.,88
2116,2024,2023-12-17,North Dakota St.,65,Illinois St.,75
2117,2024,2023-12-17,UTEP,82,Abilene Christian,88
2118,2024,2023-12-17,Lindsey Wilson,59,Southeast Mo. St.,87
2119,2024,2023-12-17,Louisiana,72,McNeese,74
2120,2024,2023-12-17,North Texas,54,Mississippi St.,72
2121,2024,2023-12-17,Northern Ky.,85,Eastern Ky.,75
2122,2024,2023-12-17,Seton Hall,93,Missouri,87
2123,2024,2023-12-17,Montana,86,San Jose St.,75
2124,2024,2023-12-17,Oral Roberts,60,Oklahoma St.,81
2125,2024,2023-12-17,Idaho,64,Stanford,82
2126,2024,2023-12-17,Florida A&M,58,Iowa St.,96
2127,2024,2023-12-17,CSU Pueblo,54,Colorado St.,86
2128,2024,2023-12-17,Howard,78,Texas Southern,79
2129,2024,2023-12-17,Washington,100,Seattle U,99
2130,2024,2023-12-17,N.C. A&T,60,Jackson St.,68
2131,2024,2023-12-17,Nevada,72,Hawaii,66
2132,2024,2023-12-18,Penn St.-Gr Allegheny,49,Drexel,117
2133,2024,2023-12-18,ULM,65,Jacksonville,75
2134,2024,2023-12-18,Texas Lutheran,50,A&M-Corpus Christi,102
2135,2024,2023-12-18,Arlington Baptist,53,Tex. A&M-Commerce,130
2136,2024,2023-12-18,North American,61,Prairie View,92
2137,2024,2023-12-18,Coastal Carolina,81,Col. of Charleston,84
2138,2024,2023-12-18,South Carolina St.,75,UNC Asheville,79
2139,2024,2023-12-18,Westminster (PA),45,Youngstown St.,117
2140,2024,2023-12-18,Bradley,67,Duquesne,69
2141,2024,2023-12-18,Thomas (ME),48,Dartmouth,77
2142,2024,2023-12-18,UMES,52,Marist,76
2143,2024,2023-12-18,Houghton,72,Le Moyne,92
2144,2024,2023-12-18,Defiance,28,Ohio,108
2145,2024,2023-12-18,Southern Va.,52,Norfolk St.,108
2146,2024,2023-12-18,Morgan St.,76,Campbell,83
2147,2024,2023-12-18,Delaware St.,59,Wake Forest,88
2148,2024,2023-12-18,Quinnipiac,77,Holy Cross,57
2149,2024,2023-12-18,Maine,51,UCF,74
2150,2024,2023-12-18,Bluefield Univ.,70,Marshall,103
2151,2024,2023-12-18,Oakland,62,Michigan St.,79
2152,2024,2023-12-18,Murray St.,66,Little Rock,80
2153,2024,2023-12-18,Southern Miss.,82,Lamar University,79
2154,2024,2023-12-18,Cent. Christian Bib.,56,SIUE,99
2155,2024,2023-12-18,UTRGV,68,Chicago St.,78
2156,2024,2023-12-18,Jacksonville St.,65,Tarleton St.,62
2157,2024,2023-12-18,Eureka,56,Western Ill.,92
2158,2024,2023-12-18,UT Martin,91,Evansville,98
2159,2024,2023-12-18,LeTourneau,68,Texas St.,110
2160,2024,2023-12-18,Ecclesia,75,Ark.-Pine Bluff,125
2161,2024,2023-12-18,Calumet Col.,48,NIU,92
2162,2024,2023-12-18,UC San Diego,83,Sacramento St.,52
2163,2024,2023-12-18,Adams St.,83,Denver,89
2164,2024,2023-12-18,Portland St.,75,Fresno St.,72
2165,2024,2023-12-18,Detroit Mercy,56,LMU (CA),76
2166,2024,2023-12-18,Stanislaus St.,46,Pacific,68
2167,2024,2023-12-18,Eastern Wash.,62,Cal Poly,53
2168,2024,2023-12-19,Hampton,65,Bowling Green,75
2169,2024,2023-12-19,Toccoa Falls,45,Georgia St.,122
2170,2024,2023-12-19,Samford,79,Valparaiso,61
2171,2024,2023-12-19,Wiley,49,Southern U.,82
2172,2024,2023-12-19,FGCU,53,Ga. Southern,42
2173,2024,2023-12-19,The Citadel,65,Notre Dame,45
2174,2024,2023-12-19,Niagara,69,Binghamton,74
2175,2024,2023-12-19,Morehead St.,68,Indiana,69
2176,2024,2023-12-19,Georgetown,64,Butler,74
2177,2024,2023-12-19,Coppin St.,48,James Madison,87
2178,2024,2023-12-19,Merrimack,49,Cincinnati,65
2179,2024,2023-12-19,Bridgewater (VA),60,George Mason,84
2180,2024,2023-12-19,Florida,106,Michigan,101
2181,2024,2023-12-19,Tennessee St.,69,Indiana St.,90
2182,2024,2023-12-19,Miami (OH),82,Wright St.,92
2183,2024,2023-12-19,Stetson,80,FIU,68
2184,2024,2023-12-19,UNC Greensboro,63,High Point,74
2185,2024,2023-12-19,Gardner-Webb,66,Chattanooga,69
2186,2024,2023-12-19,Brescia,59,Kennesaw St.,91
2187,2024,2023-12-19,Cornell,95,Siena,74
2188,2024,2023-12-19,Western Caro.,63,Vanderbilt,62
2189,2024,2023-12-19,Virginia,54,Memphis,77
2190,2024,2023-12-19,Presbyterian,61,Furman,76
2191,2024,2023-12-19,Northeastern,79,Central Conn. St.,74
2192,2024,2023-12-19,Davenport,66,Central Mich.,90
2193,2024,2023-12-19,Southern California,79,Alabama St.,59
2194,2024,2023-12-19,Winthrop,62,South Carolina,72
2195,2024,2023-12-19,Sacred Heart,79,UAlbany,93
2196,2024,2023-12-19,Queens (NC),65,Mercer,84
2197,2024,2023-12-19,Troy,53,Ole Miss,74
2198,2024,2023-12-19,New Mexico St.,72,SFA,75
2199,2024,2023-12-19,Southern-N.O.,75,Northwestern St.,99
2200,2024,2023-12-19,North Dakota St.,63,Southern Ill.,76
2201,2024,2023-12-19,North Florida,75,Florida St.,91
2202,2024,2023-12-19,Mississippi Val.,50,Tulsa,79
2203,2024,2023-12-19,John Brown,59,Oral Roberts,71
2204,2024,2023-12-19,Charleston So.,59,Loyola Chicago,72
2205,2024,2023-12-19,St. Francis (IL),47,Southern Ind.,79
2206,2024,2023-12-19,Alcorn,55,Drake,92
2207,2024,2023-12-19,Lindenwood,57,Missouri St.,79
2208,2024,2023-12-19,Houston Christian,53,SMU,89
2209,2024,2023-12-19,Marquette,57,Providence,72
2210,2024,2023-12-19,Nicholls,67,Maryland,73
2211,2024,2023-12-19,Montana,73,UC Davis,61
2212,2024,2023-12-19,Southern Utah,88,Montana St.,89
2213,2024,2023-12-19,CSUN,76,UCLA,72
2214,2024,2023-12-19,St. Katherine,57,San Diego St.,91
2215,2024,2023-12-19,Western Ky.,73,California Baptist,70
2216,2024,2023-12-19,Middle Tenn.,34,Saint Mary's (CA),71
2217,2024,2023-12-19,South Dakota,76,CSU Bakersfield,96
2218,2024,2023-12-19,Cal St. Dom. Hills,78,Long Beach St.,107
2219,2024,2023-12-20,Western Ill.,65,Central Ark.,54
2220,2024,2023-12-20,Longwood,70,N.C. Central,79
2221,2024,2023-12-20,Wofford,70,Oklahoma St.,76
2222,2024,2023-12-20,Bryan,55,Lipscomb,101
2223,2024,2023-12-20,William Woods,75,UT Martin,78
2224,2024,2023-12-20,UC San Diego,67,California,71
2225,2024,2023-12-20,Xavier,66,St. John's (NY),81
2226,2024,2023-12-20,Rider,88,Delaware,85
2227,2024,2023-12-20,Vermont,86,Toledo,60
2228,2024,2023-12-20,Robert Morris,75,Saint Francis (PA),73
2229,2024,2023-12-20,Purdue Fort Wayne,48,Pittsburgh,62
2230,2024,2023-12-20,UConn,60,Seton Hall,75
2231,2024,2023-12-20,Baylor,70,Duke,78
2232,2024,2023-12-20,Radford,66,West Virginia,65
2233,2024,2023-12-20,Delaware St.,50,East Carolina,79
2234,2024,2023-12-20,Saint Louis,70,NC State,82
2235,2024,2023-12-20,Wyoming,78,South Dakota St.,65
2236,2024,2023-12-20,Grambling,47,Southeastern La.,48
2237,2024,2023-12-20,Oakland,67,Dayton,91
2238,2024,2023-12-20,Mount St. Mary's,82,Georgia,94
2239,2024,2023-12-20,North Dakota,75,Nebraska,83
2240,2024,2023-12-20,Kansas City,57,ETSU,70
2241,2024,2023-12-20,Arkansas St.,70,Belmont,74
2242,2024,2023-12-20,Tennessee Tech,51,Evansville,82
2243,2024,2023-12-20,Liberty,79,Utah Valley,63
2244,2024,2023-12-20,Sam Houston,64,Grand Canyon,76
2245,2024,2023-12-20,Prairie View,56,Rice,82
2246,2024,2023-12-20,UMBC,81,Iowa,103
2247,2024,2023-12-20,Bethune-Cookman,54,Chicago St.,55
2248,2024,2023-12-20,Northwestern,65,Arizona St.,46
2249,2024,2023-12-20,UC Irvine,65,New Mexico,78
2250,2024,2023-12-20,North Carolina,81,Oklahoma,69
2251,2024,2023-12-20,Villanova,68,Creighton,66
2252,2024,2023-12-20,Bellarmine,43,Utah,85
2253,2024,2023-12-20,Northern N.M.,57,Denver,90
2254,2024,2023-12-20,Norfolk St.,65,UTEP,67
2255,2024,2023-12-20,Jackson St.,76,Gonzaga,100
2256,2024,2023-12-20,Pacific,56,Cal St. Fullerton,67
2257,2024,2023-12-20,Santa Clara,78,San Jose St.,81
2258,2024,2023-12-20,Louisiana Tech,73,Seattle U,79
2259,2024,2023-12-20,Northern Ariz.,51,San Francisco,91
2260,2024,2023-12-20,Howard,81,UC Santa Barbara,94
2261,2024,2023-12-20,Alabama,74,Arizona,87
2262,2024,2023-12-21,Brescia,47,Western Caro.,85
2263,2024,2023-12-21,Dartmouth,57,Sacred Heart,67
2264,2024,2023-12-21,Alice Lloyd,39,Morehead St.,101
2265,2024,2023-12-21,Central Conn. St.,82,Fordham,80
2266,2024,2023-12-21,Ky. Christian,79,Charleston So.,103
2267,2024,2023-12-21,Hampton,69,Eastern Mich.,72
2268,2024,2023-12-21,Thomas (GA),75,Mercer,98
2269,2024,2023-12-21,Navy,65,Youngstown St.,75
2270,2024,2023-12-21,Quinnipiac,78,Lafayette,60
2271,2024,2023-12-21,Holy Cross,72,Harvard,74
2272,2024,2023-12-21,Alcorn,75,George Washington,79
2273,2024,2023-12-21,UT Arlington,66,Texas Tech,77
2274,2024,2023-12-21,Manhattan,71,Monmouth,77
2275,2024,2023-12-21,UIW,67,UIC,66
2276,2024,2023-12-21,Rosemont,41,La Salle,107
2277,2024,2023-12-21,Presbyterian,68,Wake Forest,91
2278,2024,2023-12-21,Virginia-Lynchburg,57,UNC Greensboro,135
2279,2024,2023-12-21,Nevada,80,Temple,56
2280,2024,2023-12-21,Jacksonville St.,90,Little Rock,60
2281,2024,2023-12-21,Northern Colo.,83,Air Force,79
2282,2024,2023-12-21,Park (AZ),39,Weber St.,90
2283,2024,2023-12-21,N.C. A&T,85,Coastal Carolina,82
2284,2024,2023-12-21,Niagara,71,Syracuse,83
2285,2024,2023-12-21,Bethesda (CA),45,Sacramento St.,100
2286,2024,2023-12-21,TCU,111,Old Dominion,87
2287,2024,2023-12-21,American,55,Virginia Tech,77
2288,2024,2023-12-21,New Orleans,36,Ohio St.,78
2289,2024,2023-12-21,Western Mich.,77,Cleveland St.,90
2290,2024,2023-12-21,Lehigh,69,Boston College,85
2291,2024,2023-12-21,Kentucky,95,Louisville,76
2292,2024,2023-12-21,New Hampshire,81,Rhode Island,71
2293,2024,2023-12-21,Jacksonville,57,Purdue,100
2294,2024,2023-12-21,Stony Brook,55,Michigan St.,99
2295,2024,2023-12-21,Gardner-Webb,90,Akron,94
2296,2024,2023-12-21,Tarleton St.,46,Tennessee,65
2297,2024,2023-12-21,South Dakota St.,65,Norfolk St.,84
2298,2024,2023-12-21,Le Moyne,55,Penn St.,72
2299,2024,2023-12-21,Fairfield,92,FDU,69
2300,2024,2023-12-21,Buffalo,66,Richmond,72
2301,2024,2023-12-21,USC Upstate,59,Davidson,62
2302,2024,2023-12-21,Colgate,65,Iona,85
2303,2024,2023-12-21,Detroit Mercy,63,Central Mich.,75
2304,2024,2023-12-21,Defiance,67,IUPUI,90
2305,2024,2023-12-21,Samford,87,Texas Southern,65
2306,2024,2023-12-21,Maine,74,FIU,82
2307,2024,2023-12-21,Abilene Christian,73,Arkansas,83
2308,2024,2023-12-21,William & Mary,59,Pepperdine,71
2309,2024,2023-12-21,UNC Asheville,76,App State,63
2310,2024,2023-12-21,Idaho St.,57,Oregon St.,76
2311,2024,2023-12-21,Utah Tech,71,Colorado,98
2312,2024,2023-12-21,Eastern Ky.,81,Troy,88
2313,2024,2023-12-21,Florida A&M,56,UCF,69
2314,2024,2023-12-21,UNCW,78,Marshall,69
2315,2024,2023-12-21,Saint Joseph's,82,Col. of Charleston,89
2316,2024,2023-12-21,MSOE,46,Green Bay,79
2317,2024,2023-12-21,SIUE,64,Bradley,75
2318,2024,2023-12-21,Ball St.,63,Minnesota,80
2319,2024,2023-12-21,Stonehill,59,Miami (FL),97
2320,2024,2023-12-21,UW-River Falls,51,St. Thomas (MN),104
2321,2024,2023-12-21,Army West Point,63,UTSA,53
2322,2024,2023-12-21,Idaho,67,UC Riverside,82
2323,2024,2023-12-21,Eastern Ill.,48,Iowa St.,80
2324,2024,2023-12-21,Southeast Mo. St.,64,Illinois St.,85
2325,2024,2023-12-21,UNI,76,NIU,63
2326,2024,2023-12-21,Texas St.,37,Houston,72
2327,2024,2023-12-21,Alabama A&M,67,South Alabama,83
2328,2024,2023-12-21,North Ala.,66,Indiana,83
2329,2024,2023-12-21,Wichita St.,60,Kansas St.,69
2330,2024,2023-12-21,UC Merced,57,UC Davis,80
2331,2024,2023-12-21,Georgia Tech,73,Massachusetts,70
2332,2024,2023-12-21,Lamar University,66,LSU,87
2333,2024,2023-12-21,Eastern Wash.,66,Washington,73
2334,2024,2023-12-21,Wyoming,67,UTEP,78
